date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus
2020-04-10,000016.SH,2755.2,2787.28,2742.52,2749.85,25444794.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7371231204182386,-0.08887136481261215,-0.1651570944458397,1.0,,,0.0,0.6977324444159554
2020-04-13,000016.SH,2740.09,2749.48,2731.03,2739.17,19187662.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6725182474503075,-0.09241005013137538,-0.1651570944458397,1.0,,,0.0,0.6977324444159554
2020-04-14,000016.SH,2756.5,2785.8,2745.99,2785.72,26722995.0,bubble_watch,0.7081700533887214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6382968818917428,-0.07698628593770207,-0.1651570944458397,1.0,14.99972469567826,,0.7081700533887214,0.0
2020-04-15,000016.SH,2783.28,2788.09,2761.44,2764.49,23051495.0,bubble_watch,0.7081700533887214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.592633231515825,-0.08402058269026247,-0.1651570944458397,1.0,13.99972469567826,,0.7081700533887214,0.0
2020-04-16,000016.SH,2751.69,2771.43,2750.29,2768.26,23016379.0,bubble_watch,0.7081700533887214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5735360314764841,-0.08277144002624193,-0.1651570944458397,1.0,12.99972469567826,,0.7081700533887214,0.0
2020-04-17,000016.SH,2790.83,2825.96,2782.71,2809.08,34869719.0,bubble_watch,0.7081700533887214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5953396645592641,-0.06924624014684888,-0.1651570944458397,1.0,11.99972469567826,,0.7081700533887214,0.0
2020-04-20,000016.SH,2812.8,2821.01,2799.92,2819.79,27627564.0,bubble_watch,0.7081700533887214,LPPL 顶部观察,hold,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.578571088098595,-0.06569761470078561,-0.1651570944458397,1.0,10.99972469567826,,0.7081700533887214,0.0
2020-04-21,000016.SH,2808.91,2808.91,2767.27,2784.53,24943676.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6048255077321851,-0.07738057765393114,-0.12547422690659926,1.0,,,0.0,0.0
2020-04-22,000016.SH,2774.44,2804.24,2768.4,2804.24,20694563.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5986163626857409,-0.07084991401789897,-0.11132611238307932,1.0,,,0.0,0.0
2020-04-23,000016.SH,2813.73,2820.24,2794.46,2797.66,24529563.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.566257064526783,-0.07303011527234304,-0.11132611238307932,1.0,,,0.0,0.0
2020-04-24,000016.SH,2789.05,2789.05,2770.34,2776.02,19914774.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5732385948845248,-0.08020026043133532,-0.11132611238307932,1.0,,,0.0,0.0
2020-04-27,000016.SH,2786.47,2818.54,2783.17,2805.22,23147140.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5627226163492378,-0.070525203192769,-0.11132611238307932,1.0,,,0.0,0.0
2020-04-28,000016.SH,2814.23,2832.06,2781.15,2825.14,27084228.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.602647364050192,-0.06392495866563741,-0.11132611238307932,1.0,,,0.0,0.6102995480431281
2020-04-29,000016.SH,2814.6,2852.1,2814.07,2844.81,25430134.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6326898878043237,-0.057407548532671604,-0.11132611238307932,1.0,,,0.0,0.6102995480431281
2020-04-30,000016.SH,2851.14,2882.7,2851.14,2861.91,30389053.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6279095322770751,-0.051741675971730405,-0.1024661455831044,1.0,,,0.0,0.6102995480431281
2020-05-06,000016.SH,2823.29,2865.11,2823.27,2863.85,35459781.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6610980103006613,-0.034059288390902664,-0.1024661455831044,1.0,,,0.0,0.6102995480431281
2020-05-07,000016.SH,2860.96,2863.16,2845.66,2854.42,23902000.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6301798265048104,-0.02386961309340596,-0.09241005013137538,1.0,,,0.0,0.6102995480431281
2020-05-08,000016.SH,2864.86,2883.69,2858.11,2873.01,27037179.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6397146589122374,-0.01751236227096442,-0.09241005013137538,1.0,,,0.0,0.0
2020-05-11,000016.SH,2876.77,2897.99,2864.96,2871.85,25308998.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6623247413410527,-0.005716046476201053,-0.09241005013137538,1.0,,,0.0,0.0
2020-05-12,000016.SH,2871.31,2880.5,2855.02,2869.6,21330150.0,none,0.0,MA20 上穿 MA60 + ATR 买入确认,add,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6279613020532987,-0.0011869085036252391,-0.09241005013137538,1.0,,,0.0,0.0
