date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2021-02-18,399006.SZ,3475.89,3476.0,3300.18,3320.14,91427754.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2917521509329044,-0.027438551061716998,-0.06830065748725522,1.0,,,0.0,0.622723804349336,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.8115717450374849,0.0,-0.027438551061716998,0.027438551061716998,False,1.3618425719855995,-0.03661656946093139
2021-02-19,399006.SZ,3289.01,3308.75,3195.95,3285.53,93986268.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2973535983978026,-0.03757678371086848,-0.06830065748725522,1.0,,,0.0,0.622723804349336,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7926874515752371,0.0,-0.010424259217984733,0.010424259217984733,False,1.3618425719855995,-0.03661656946093139
2021-02-22,399006.SZ,3278.59,3278.59,3138.65,3138.67,118336667.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3134198215205222,-0.08059616674624537,-0.08059616674624537,1.0,,,0.0,0.6066809753217848,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.7125560635987647,0.0,-0.0446990287716138,0.0446990287716138,False,1.3618425719855995,-0.03661656946093139
2021-02-23,399006.SZ,3099.19,3156.37,3090.32,3112.36,88083782.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2626133627868037,-0.08830309829779626,-0.08830309829779626,1.0,,,0.0,0.6066809753217848,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6982005085282146,0.0,-0.008382531454405817,0.008382531454405817,False,1.3618425719855995,-0.03661656946093139
2021-02-24,399006.SZ,3112.72,3125.24,2973.88,3007.46,97988561.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2686997756982195,-0.1190312290373512,-0.1190312290373512,1.0,,,0.0,0.6066809753217848,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6409638028307343,0.0,-0.03370432726291306,0.03370432726291306,False,1.3618425719855995,-0.03661656946093139
2021-02-25,399006.SZ,3040.9,3045.0,2969.03,2977.18,88285850.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1879957997061792,-0.12790108412594725,-0.12790108412594725,1.0,,,0.0,0.6066809753217848,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6244420921680107,0.0,-0.010068296835203161,0.010068296835203161,False,1.3618425719855995,-0.03661656946093139
2021-02-26,399006.SZ,2907.48,2961.03,2887.81,2914.11,90275926.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1898526474829958,-0.1463760431892811,-0.1463760431892811,1.0,,,0.0,0.6066809753217848,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.5900291367024237,0.0,-0.02118447658522482,0.02118447658522482,False,1.3618425719855995,-0.03661656946093139
2021-03-01,399006.SZ,2958.53,2998.03,2935.08,2994.75,90984643.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.159523888516524,-0.12275434192295409,-0.1463760431892811,1.0,,,0.0,0.0,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6340288311489901,0.0,0.02767225670959572,-0.02767225670959572,False,1.3618425719855995,-0.03661656946093139
2021-03-02,399006.SZ,3019.1,3023.21,2937.89,2966.89,87564874.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1662312854857741,-0.1309153116312859,-0.1463760431892811,1.0,,,0.0,0.0,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6188275478245686,0.0,-0.009302946823607994,0.009302946823607994,False,1.3618425719855995,-0.03661656946093139
2021-03-03,399006.SZ,2951.29,2997.99,2933.83,2997.75,80357921.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1282962178743372,-0.1218755583937009,-0.1463760431892811,1.0,,,0.0,0.0,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.6356657245435795,0.0,0.010401464159439655,-0.010401464159439655,False,1.3618425719855995,-0.03661656946093139
