symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,factor_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
000425.SZ,徐工机械,3,2024-02-05,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,31.11,43.06,1.05,8.74,22.37
000425.SZ,徐工机械,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,21.42,40.69,0.82,21.64,-0.22
000425.SZ,徐工机械,5,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,11.19,33.29,0.41,3.48,7.71
300820.SZ,英杰电气,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,49.88,58.21,23.0,4.02,45.86
300820.SZ,英杰电气,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,-11.05,8.53,37.04,13.57,-24.62
300820.SZ,英杰电气,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.69,82.86,4.78,8.74,10.95
300820.SZ,英杰电气,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,55.45,107.39,3.19,21.64,33.81
300820.SZ,英杰电气,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-6.08,11.0,24.49,3.48,-9.56
300238.SZ,冠昊生物,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-14.95,17.22,17.53,4.02,-18.97
300238.SZ,冠昊生物,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-1.19,11.52,8.5,13.57,-14.76
300238.SZ,冠昊生物,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,6.83,75.35,13.43,8.74,-1.91
300238.SZ,冠昊生物,4,2024-09-13,bear_bottom,markup,持有观察,D,markup,True,False,AVOID,19.0,54.8,10.46,21.64,-2.64
300238.SZ,冠昊生物,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,61.37,61.37,10.71,3.48,57.89
601238.SH,广汽集团,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,27.67,65.39,-1.19,4.02,23.65
601238.SH,广汽集团,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-4.77,13.68,7.15,13.57,-18.34
601238.SH,广汽集团,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-1.37,21.54,3.11,8.74,-10.11
601238.SH,广汽集团,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,26.57,51.61,1.12,21.64,4.93
601238.SH,广汽集团,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-8.59,13.48,11.34,3.48,-12.07
600135.SH,乐凯胶片,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,29.58,53.7,3.17,4.02,25.56
600135.SH,乐凯胶片,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,15.1,25.81,0.59,13.57,1.53
600135.SH,乐凯胶片,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-4.01,27.48,9.92,8.74,-12.75
600135.SH,乐凯胶片,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,26.83,61.2,5.21,21.64,5.19
600135.SH,乐凯胶片,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,20.83,35.21,1.98,3.48,17.35
000027.SZ,深圳能源,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.41,22.56,1.42,4.02,13.39
000027.SZ,深圳能源,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,9.65,13.33,0.88,13.57,-3.92
000027.SZ,深圳能源,3,2024-02-05,crash_bottom,accumulation,观察等待,C,spring,True,True,BUY,19.8,29.95,0.68,8.74,11.06
000027.SZ,深圳能源,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,13.44,44.01,1.66,21.64,-8.2
000027.SZ,深圳能源,5,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,5.98,10.47,3.82,3.48,2.5
300047.SZ,天源迪科,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,8.8,22.26,5.48,4.02,4.78
300047.SZ,天源迪科,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,22.27,34.89,9.35,13.57,8.7
300047.SZ,天源迪科,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,26.65,73.91,4.54,8.74,17.91
300047.SZ,天源迪科,4,2024-09-13,bear_bottom,markup,持有观察,D,markup,True,False,AVOID,58.05,119.31,6.32,21.64,36.41
300047.SZ,天源迪科,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,37.94,72.8,7.48,3.48,34.46
300132.SZ,青松股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.72,30.52,3.79,4.02,-2.3
300132.SZ,青松股份,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,14.54,34.15,0.82,13.57,0.97
300132.SZ,青松股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,14.98,65.8,14.98,8.74,6.24
300132.SZ,青松股份,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,40.34,70.87,3.64,21.64,18.7
300132.SZ,青松股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,35.32,56.6,4.89,3.48,31.84
002835.SZ,同为股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,22.42,42.95,6.77,4.02,18.4
002835.SZ,同为股份,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,26.74,74.8,17.53,13.57,13.17
002835.SZ,同为股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,46.31,109.04,14.86,8.74,37.57
002835.SZ,同为股份,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,52.84,76.07,2.25,21.64,31.2
002835.SZ,同为股份,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,8.57,39.89,18.91,3.48,5.09
001317.SZ,三羊马,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,29.19,71.13,0.5,13.57,15.62
001317.SZ,三羊马,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-0.25,34.26,10.01,8.74,-8.99
001317.SZ,三羊马,4,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,29.73,61.92,3.29,21.64,8.09
001317.SZ,三羊马,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,76.86,85.43,0.0,3.48,73.38
603868.SH,飞科电器,1,2022-04-27,event_bottom,markup,持有观察,D,markup,True,False,AVOID,49.03,81.64,-4.05,4.02,45.01
603868.SH,飞科电器,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-3.05,12.94,17.41,13.57,-16.62
603868.SH,飞科电器,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-5.22,29.13,8.21,8.74,-13.96
603868.SH,飞科电器,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,8.78,58.69,0.8,21.64,-12.86
603868.SH,飞科电器,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-3.23,8.57,14.0,3.48,-6.71
600571.SH,信雅达,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-6.08,16.86,11.35,4.02,-10.1
600571.SH,信雅达,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,32.89,59.95,1.09,13.57,19.32
600571.SH,信雅达,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.93,78.9,14.03,8.74,4.19
600571.SH,信雅达,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,55.39,104.31,3.75,21.64,33.75
600571.SH,信雅达,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,38.84,70.74,-0.53,3.48,35.36
688439.SH,振华风光,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,7.04,36.96,2.3,8.74,-1.7
688439.SH,振华风光,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,16.59,76.9,1.61,21.64,-5.05
688439.SH,振华风光,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,18.54,57.62,0.35,3.48,15.06
300124.SZ,汇川技术,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,9.12,32.28,0.71,4.02,5.1
300124.SZ,汇川技术,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,7.2,16.04,2.04,13.57,-6.37
300124.SZ,汇川技术,3,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-12.57,14.91,14.61,8.74,-21.31
300124.SZ,汇川技术,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,60.37,73.15,1.34,21.64,38.73
300124.SZ,汇川技术,5,2025-01-13,structural_low,accumulation,观察等待,C,spring,True,True,BUY,11.12,40.03,0.41,3.48,7.64
601866.SH,中远海发,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-3.39,10.51,12.54,4.02,-7.41
601866.SH,中远海发,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,4.51,11.89,1.64,13.57,-9.06
601866.SH,中远海发,3,2024-02-05,crash_bottom,accumulation,观察等待,C,spring,True,True,BUY,15.77,28.83,1.8,8.74,7.03
601866.SH,中远海发,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,15.71,38.1,2.86,21.64,-5.93
601866.SH,中远海发,5,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,3.31,18.6,12.81,3.48,-0.17
600711.SH,盛屯矿业,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,5.52,22.53,4.65,4.02,1.5
600711.SH,盛屯矿业,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,7.94,21.48,-0.18,13.57,-5.63
600711.SH,盛屯矿业,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,17.46,67.3,2.22,8.74,8.72
600711.SH,盛屯矿业,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,41.83,56.16,3.44,21.64,20.19
600711.SH,盛屯矿业,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,10.77,29.67,3.86,3.48,7.29
002474.SZ,榕基软件,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,19.62,29.42,4.23,4.02,15.6
002474.SZ,榕基软件,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,24.2,67.83,4.76,13.57,10.63
002474.SZ,榕基软件,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,5.5,68.66,12.68,8.74,-3.24
002474.SZ,榕基软件,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,44.44,107.26,3.63,21.64,22.8
002474.SZ,榕基软件,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,17.27,69.6,8.27,3.48,13.79
300245.SZ,天玑科技,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,3.21,14.17,6.82,4.02,-0.81
300245.SZ,天玑科技,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,19.27,33.17,9.63,13.57,5.7
300245.SZ,天玑科技,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,7.4,45.4,13.2,8.74,-1.34
300245.SZ,天玑科技,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,123.94,217.59,3.42,21.64,102.3
300245.SZ,天玑科技,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,29.06,130.64,1.82,3.48,25.58
600792.SH,云煤能源,1,2022-04-27,event_bottom,markup,持有观察,D,markup,True,False,AVOID,-19.58,0.38,29.75,4.02,-23.6
600792.SH,云煤能源,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,1.17,13.78,0.0,13.57,-12.4
600792.SH,云煤能源,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-6.09,38.5,9.7,8.74,-14.83
600792.SH,云煤能源,4,2024-09-13,bear_bottom,distribution,空仓观望,B,distribution,True,False,HOLD,9.15,45.42,1.02,21.64,-12.49
600792.SH,云煤能源,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,2.51,11.91,12.85,3.48,-0.97
600592.SH,龙溪股份,1,2022-04-27,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,28.82,47.72,1.89,4.02,24.8
600592.SH,龙溪股份,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,7.62,15.24,5.82,13.57,-5.95
600592.SH,龙溪股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.66,52.78,9.63,8.74,13.92
600592.SH,龙溪股份,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,39.6,53.67,0.62,21.64,17.96
600592.SH,龙溪股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,138.35,203.83,-0.71,3.48,134.87
603323.SH,苏农银行,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,1.93,8.7,6.0,4.02,-2.09
603323.SH,苏农银行,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.04,13.87,1.12,13.57,-7.53
603323.SH,苏农银行,3,2024-02-05,crash_bottom,accumulation,观察等待,C,spring,True,True,BUY,15.98,31.48,0.97,8.74,7.24
603323.SH,苏农银行,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,26.56,39.47,1.2,21.64,4.92
603323.SH,苏农银行,5,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,26.02,26.23,0.82,3.48,22.54
603300.SH,海南华铁,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-25.83,18.23,30.12,4.02,-29.85
603300.SH,海南华铁,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,26.01,41.03,0.65,13.57,12.44
603300.SH,海南华铁,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.43,38.4,3.51,8.74,-2.31
603300.SH,海南华铁,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,37.79,45.16,6.68,21.64,16.15
603300.SH,海南华铁,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,97.96,171.22,-0.2,3.48,94.48
301283.SZ,聚胶股份,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,23.96,57.68,8.34,8.74,15.22
301283.SZ,聚胶股份,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,21.72,54.04,2.85,21.64,0.08
301283.SZ,聚胶股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,39.69,57.92,11.86,3.48,36.21
600906.SH,财达证券,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,5.28,36.72,6.61,4.02,1.26
600906.SH,财达证券,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.49,33.98,0.14,13.57,-6.08
600906.SH,财达证券,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-10.14,23.45,13.01,8.74,-18.88
600906.SH,财达证券,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,18.47,53.83,2.44,21.64,-3.17
600906.SH,财达证券,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-0.31,11.59,8.04,3.48,-3.79
688380.SH,中微半导,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,26.33,42.03,4.86,8.74,17.59
688380.SH,中微半导,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,79.83,115.21,1.0,21.64,58.19
688380.SH,中微半导,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-9.76,24.51,22.29,3.48,-13.24
601988.SH,中国银行,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-4.95,3.72,7.12,4.02,-8.97
601988.SH,中国银行,2,2022-10-31,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,10.63,13.29,0.66,13.57,-2.94
601988.SH,中国银行,3,2024-02-05,crash_bottom,distribution,空仓观望,C,distribution,True,False,HOLD,2.48,7.66,5.63,8.74,-6.26
601988.SH,中国银行,4,2024-09-13,bear_bottom,distribution,空仓观望,C,distribution,True,False,HOLD,15.72,22.05,0.22,21.64,-5.92
601988.SH,中国银行,5,2025-01-13,structural_low,markup,持有观察,C,markup,True,False,AVOID,3.18,9.16,2.43,3.48,-0.3
002611.SZ,东方精工,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,28.61,60.16,2.41,4.02,24.59
002611.SZ,东方精工,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.41,11.24,8.2,13.57,-12.16
002611.SZ,东方精工,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,42.2,149.46,3.49,8.74,33.46
002611.SZ,东方精工,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,140.62,234.77,1.95,21.64,118.98
002611.SZ,东方精工,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,19.52,39.52,16.73,3.48,16.04
688168.SH,安博通,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-12.24,19.91,23.72,4.02,-16.26
688168.SH,安博通,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,19.51,24.28,17.31,13.57,5.94
688168.SH,安博通,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,25.99,60.69,13.23,8.74,17.25
688168.SH,安博通,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,55.5,107.81,4.41,21.64,33.86
688168.SH,安博通,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,41.33,87.16,2.8,3.48,37.85
300516.SZ,久之洋,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,15.67,39.07,5.61,4.02,11.65
300516.SZ,久之洋,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,10.6,22.25,8.4,13.57,-2.97
300516.SZ,久之洋,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,28.42,43.4,4.94,8.74,19.68
300516.SZ,久之洋,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,18.94,53.21,5.83,21.64,-2.7
300516.SZ,久之洋,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,2.22,29.28,14.81,3.48,-1.26
300879.SZ,大叶股份,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,20.66,77.89,4.98,4.02,16.64
300879.SZ,大叶股份,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,7.76,26.35,2.77,13.57,-5.81
300879.SZ,大叶股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,41.3,81.32,22.2,8.74,32.56
300879.SZ,大叶股份,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,26.24,43.29,6.64,21.64,4.6
300879.SZ,大叶股份,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,180.77,278.21,16.54,3.48,177.29
002923.SZ,润都股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-8.01,23.39,16.48,4.02,-12.03
002923.SZ,润都股份,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,12.46,46.43,1.14,13.57,-1.11
002923.SZ,润都股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.64,76.84,11.9,8.74,13.9
002923.SZ,润都股份,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.15,50.0,2.97,21.64,0.51
002923.SZ,润都股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,44.63,116.61,0.22,3.48,41.15
002855.SZ,捷荣技术,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,31.28,92.11,8.18,4.02,27.26
002855.SZ,捷荣技术,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.53,76.49,6.68,13.57,6.96
002855.SZ,捷荣技术,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-9.43,60.99,14.81,8.74,-18.17
002855.SZ,捷荣技术,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,8.9,81.73,1.12,21.64,-12.74
002855.SZ,捷荣技术,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-4.65,34.15,23.54,3.48,-8.13
000546.SZ,金圆股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,56.04,99.19,2.61,4.02,52.02
000546.SZ,金圆股份,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-18.28,31.68,19.35,13.57,-31.85
000546.SZ,金圆股份,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-14.6,33.67,19.68,8.74,-23.34
000546.SZ,金圆股份,4,2024-09-13,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,-3.83,40.12,12.9,21.64,-25.47
000546.SZ,金圆股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-0.67,18.53,18.08,3.48,-4.15
002725.SZ,跃岭股份,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,25.17,48.72,6.38,4.02,21.15
002725.SZ,跃岭股份,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-1.72,20.88,14.64,13.57,-15.29
002725.SZ,跃岭股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,19.86,63.69,17.73,8.74,11.12
002725.SZ,跃岭股份,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,61.33,157.07,2.67,21.64,39.69
002725.SZ,跃岭股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,2.39,41.81,23.38,3.48,-1.09
000651.SZ,格力电器,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,8.86,17.63,2.0,4.02,4.84
000651.SZ,格力电器,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,28.85,31.15,0.24,13.57,15.28
000651.SZ,格力电器,3,2024-02-05,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,10.62,21.48,1.69,8.74,1.88
000651.SZ,格力电器,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.21,34.38,0.13,21.64,-10.43
000651.SZ,格力电器,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.18,5.63,10.02,3.48,-3.3
600657.SH,信达地产,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,3.3,39.56,9.71,4.02,-0.72
600657.SH,信达地产,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,20.24,74.63,0.24,13.57,6.67
600657.SH,信达地产,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,1.63,39.41,9.12,8.74,-7.11
600657.SH,信达地产,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,49.32,114.29,1.02,21.64,27.68
600657.SH,信达地产,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-12.28,15.62,16.07,3.48,-15.76
601156.SH,东航物流,1,2022-04-27,event_bottom,markup,持有观察,C,markup,True,False,AVOID,-19.12,16.29,23.53,4.02,-23.14
601156.SH,东航物流,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-0.85,12.29,2.42,13.57,-14.42
601156.SH,东航物流,3,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,35.87,58.74,3.41,8.74,27.13
601156.SH,东航物流,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-7.63,26.95,9.63,21.64,-29.27
601156.SH,东航物流,5,2025-01-13,structural_low,distribution,空仓观望,C,distribution,True,False,HOLD,-16.98,14.2,26.43,3.48,-20.46
605599.SH,菜百股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.81,18.36,2.51,4.02,-2.21
605599.SH,菜百股份,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,13.94,20.13,0.11,13.57,0.37
605599.SH,菜百股份,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,15.17,51.55,5.15,8.74,6.43
605599.SH,菜百股份,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.79,34.22,1.54,21.64,-10.85
605599.SH,菜百股份,5,2025-01-13,structural_low,accumulation,观察等待,C,spring,True,True,BUY,64.83,64.83,0.39,3.48,61.35
301508.SZ,中机认检,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,15.79,55.68,2.35,21.64,-5.85
301508.SZ,中机认检,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,6.18,27.75,14.84,3.48,2.7
688593.SH,新相微,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.73,36.96,7.42,8.74,13.99
688593.SH,新相微,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,137.46,210.39,0.23,21.64,115.82
688593.SH,新相微,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-22.85,16.97,32.16,3.48,-26.33
600865.SH,百大集团,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-11.46,9.13,19.34,4.02,-15.48
600865.SH,百大集团,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,17.61,21.83,0.84,13.57,4.04
600865.SH,百大集团,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.8,52.73,10.07,8.74,4.06
