symbol,name,window_id,signal_date,market_env,label_desc,lppl_m,lppl_w,lppl_rmse,lppl_r2,lppl_dtc,lppl_valid,lppl_bottom,lppl_top,wy_phase,wy_direction,wy_confidence,wy_signal,wy_bc,wy_spring,wy_rr,combined_score,signal_label,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
300450.SZ,先导智能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.29,14.0,neutral,-18.25,8.4,21.44,13.57,-31.82
600015.SH,华夏银行,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,1.08,43.0,buy,24.26,52.33,0.61,14.92,9.34
600015.SH,华夏银行,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.05,15.0,neutral,-12.54,11.51,29.46,8.09,-20.63
600015.SH,华夏银行,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,1.05,43.0,buy,38.73,49.04,0.25,35.34,3.39
600015.SH,华夏银行,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.61,14.0,neutral,13.5,34.25,0.66,5.51,7.99
600015.SH,华夏银行,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.65,15.0,neutral,5.6,11.72,4.86,4.97,0.63
600015.SH,华夏银行,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,D,accumulation,True,False,0.09,24.0,watch,9.37,13.48,7.57,21.72,-12.35
600015.SH,华夏银行,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,4.69,43.0,buy,-0.13,18.02,2.0,18.05,-18.18
600015.SH,华夏银行,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,11.56,18.0,neutral,2.37,17.22,3.79,35.28,-32.91
600015.SH,华夏银行,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,16.32,15.0,neutral,2.53,9.95,1.99,6.19,-3.66
600015.SH,华夏银行,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.0,43.0,buy,9.81,15.03,0.21,13.57,-3.76
300686.SZ,智动力,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.02,15.0,neutral,3.07,25.24,22.0,21.72,-18.65
300686.SZ,智动力,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.24,15.0,neutral,39.38,81.13,19.24,18.05,21.33
300686.SZ,智动力,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,1.72,22.6,19.44,35.28,-33.56
300686.SZ,智动力,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-4.77,12.84,14.25,6.19,-10.96
300686.SZ,智动力,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-6.52,58.92,8.31,13.57,-20.09
003026.SZ,中晶科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.14,15.0,neutral,26.81,44.32,1.73,13.57,13.24
002585.SZ,双星新材,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.76,15.0,neutral,9.41,48.14,2.23,14.92,-5.51
002585.SZ,双星新材,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.49,15.0,neutral,16.08,37.39,4.31,8.09,7.99
002585.SZ,双星新材,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.38,5.0,neutral,24.48,36.34,3.93,35.34,-10.86
002585.SZ,双星新材,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.86,15.0,neutral,13.83,52.04,9.3,5.51,8.32
002585.SZ,双星新材,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.71,15.0,neutral,0.64,16.95,4.94,4.97,-4.33
002585.SZ,双星新材,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.53,15.0,neutral,13.06,16.67,14.95,21.72,-8.66
002585.SZ,双星新材,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-3.42,37.76,5.12,18.05,-21.47
002585.SZ,双星新材,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.12,4.0,neutral,53.01,63.02,11.66,35.28,17.73
002585.SZ,双星新材,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,59.46,65.57,-1.21,6.19,53.27
002585.SZ,双星新材,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,22.03,18.0,neutral,8.27,41.94,9.21,13.57,-5.3
600597.SH,光明乳业,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,4.29,43.0,buy,78.59,86.24,0.24,14.92,63.67
600597.SH,光明乳业,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.78,15.0,neutral,50.07,93.33,2.89,8.09,41.98
600597.SH,光明乳业,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.39,15.0,neutral,7.69,16.51,2.45,35.34,-27.65
600597.SH,光明乳业,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,2.16,14.0,neutral,-13.85,18.18,14.65,5.51,-19.36
600597.SH,光明乳业,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.81,15.0,neutral,15.24,31.04,7.99,4.97,10.27
600597.SH,光明乳业,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.94,14.0,neutral,20.64,22.13,11.99,21.72,-1.08
600597.SH,光明乳业,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,13.31,35.49,2.28,18.05,-4.74
600597.SH,光明乳业,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,2.06,14.0,neutral,91.26,93.01,-0.97,35.28,55.98
600597.SH,光明乳业,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.85,15.0,neutral,12.92,17.89,5.2,6.19,6.73
600597.SH,光明乳业,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.54,18.0,neutral,10.47,19.45,0.32,13.57,-3.1
603906.SH,龙蟠科技,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.61,15.0,neutral,22.15,46.39,3.06,21.72,0.43
603906.SH,龙蟠科技,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.1,15.0,neutral,46.02,72.32,8.65,18.05,27.97
603906.SH,龙蟠科技,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.28,15.0,neutral,191.5,214.63,3.4,35.28,156.22
603906.SH,龙蟠科技,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,11.66,87.0,3.87,6.19,5.47
603906.SH,龙蟠科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.01,15.0,neutral,-19.08,9.36,20.66,13.57,-32.65
300482.SZ,万孚生物,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.61,14.0,neutral,12.36,17.94,16.86,21.72,-9.36
300482.SZ,万孚生物,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.78,15.0,neutral,38.29,49.55,2.73,18.05,20.24
300482.SZ,万孚生物,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.04,5.0,neutral,41.3,61.69,0.22,35.28,6.02
300482.SZ,万孚生物,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.58,18.0,neutral,-29.78,22.35,36.43,6.19,-35.97
300482.SZ,万孚生物,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,6.68,67.44,1.16,13.57,-6.89
002135.SZ,东南网架,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.7,18.0,neutral,-6.98,18.37,11.63,14.92,-21.9
002135.SZ,东南网架,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.47,15.0,neutral,-3.2,17.44,8.43,8.09,-11.29
002135.SZ,东南网架,3,2014-07-22,bull_start,2014牛市启动,0.1905,6.6537,0.036634,0.6343,3.44,True,False,False,markup,持有观察,C,markup,True,False,0.23,15.0,neutral,21.5,27.34,3.97,35.34,-13.84
002135.SZ,东南网架,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,1.16,49.24,17.93,5.51,-4.35
002135.SZ,东南网架,5,2016-01-27,crash_bottom,2016熔断底,0.2181,6.5312,0.088592,0.6518,52.48,False,False,False,markdown,空仓观望,C,markdown,True,False,1.43,15.0,neutral,7.66,40.63,13.27,4.97,2.69
002135.SZ,东南网架,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.39,15.0,neutral,12.55,14.94,3.19,21.72,-9.17
002135.SZ,东南网架,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,3.88,43.0,buy,12.28,62.38,3.37,18.05,-5.77
002135.SZ,东南网架,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.07,4.0,neutral,18.57,47.38,4.17,35.28,-16.71
002135.SZ,东南网架,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,31.25,81.12,3.78,6.19,25.06
002135.SZ,东南网架,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.58,15.0,neutral,1.23,10.28,5.52,13.57,-12.34
300305.SZ,裕兴股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.89,15.0,neutral,12.03,67.31,0.08,14.92,-2.89
300305.SZ,裕兴股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.36,14.0,neutral,12.63,42.06,5.43,8.09,4.54
300305.SZ,裕兴股份,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,C,sos_candidate,True,False,0.27,30.0,watch,42.69,49.91,1.6,35.34,7.35
300305.SZ,裕兴股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,27.23,95.29,12.41,5.51,21.72
300305.SZ,裕兴股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.27,14.0,neutral,-43.99,25.63,45.14,4.97,-48.96
300305.SZ,裕兴股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.48,43.0,buy,42.45,45.64,0.67,21.72,20.73
300305.SZ,裕兴股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.09,5.0,neutral,17.01,26.75,10.91,18.05,-1.04
300305.SZ,裕兴股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.12,5.0,neutral,9.72,20.78,-0.31,35.28,-25.56
300305.SZ,裕兴股份,9,2021-07-28,structural_low,2021结构底,0.303,10.9614,0.082292,0.8139,1.78,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,26.22,51.52,8.5,6.19,20.03
300305.SZ,裕兴股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.48,15.0,neutral,4.89,41.54,-0.09,13.57,-8.68
002849.SZ,威星智能,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,3.17,6.16,13.65,21.72,-18.55
002849.SZ,威星智能,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.58,15.0,neutral,16.29,25.17,4.9,18.05,-1.76
002849.SZ,威星智能,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,21.28,23.68,8.24,35.28,-14.0
002849.SZ,威星智能,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,7.48,18.0,neutral,12.13,20.04,1.17,6.19,5.94
002849.SZ,威星智能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.08,5.0,neutral,38.84,47.41,0.7,13.57,25.27
600573.SH,惠泉啤酒,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.2,43.0,buy,-3.05,11.68,5.25,14.92,-17.97
600573.SH,惠泉啤酒,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,7.52,20.55,6.42,8.09,-0.57
600573.SH,惠泉啤酒,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,40.9,53.57,2.77,35.34,5.56
600573.SH,惠泉啤酒,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,45.63,114.85,10.7,5.51,40.12
600573.SH,惠泉啤酒,5,2016-01-27,crash_bottom,2016熔断底,0.8188,6.4954,0.089756,0.7795,79.5,False,False,False,markdown,空仓观望,C,markdown,True,False,0.48,15.0,neutral,4.61,45.59,10.43,4.97,-0.36
600573.SH,惠泉啤酒,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.59,15.0,neutral,50.56,52.43,-1.12,21.72,28.84
600573.SH,惠泉啤酒,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,13.98,51.67,-0.3,18.05,-4.07
600573.SH,惠泉啤酒,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,25.65,40.55,-0.35,35.28,-9.63
600573.SH,惠泉啤酒,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.94,14.0,neutral,13.77,15.62,10.07,6.19,7.58
600573.SH,惠泉啤酒,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.49,15.0,neutral,26.54,39.08,-0.22,13.57,12.97
300747.SZ,锐科激光,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,9.52,18.0,neutral,28.54,43.22,7.86,35.28,-6.74
300747.SZ,锐科激光,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-39.72,14.78,47.01,6.19,-45.91
300747.SZ,锐科激光,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-4.65,10.85,21.62,13.57,-18.22
603106.SH,恒银科技,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.91,14.0,neutral,25.26,33.43,13.39,21.72,3.54
603106.SH,恒银科技,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.14,15.0,neutral,8.76,44.61,15.94,18.05,-9.29
603106.SH,恒银科技,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,53.36,64.52,4.15,35.28,18.08
603106.SH,恒银科技,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.72,18.0,neutral,15.56,25.93,5.6,6.19,9.37
603106.SH,恒银科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,27.01,44.44,3.45,13.57,13.44
000088.SZ,盐 田 港,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.76,18.0,neutral,11.98,31.48,0.84,14.92,-2.94
000088.SZ,盐 田 港,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.53,15.0,neutral,47.63,66.86,10.65,8.09,39.54
000088.SZ,盐 田 港,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.54,15.0,neutral,69.46,79.44,0.6,35.34,34.12
000088.SZ,盐 田 港,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,22.12,18.0,neutral,8.84,43.75,8.69,5.51,3.33
000088.SZ,盐 田 港,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.1,15.0,neutral,-1.57,22.45,9.89,4.97,-6.54
000088.SZ,盐 田 港,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.18,14.0,neutral,29.84,37.94,5.73,21.72,8.12
000088.SZ,盐 田 港,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,4.72,48.33,2.75,18.05,-13.33
000088.SZ,盐 田 港,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.19,15.0,neutral,128.89,128.89,4.06,35.28,93.61
000088.SZ,盐 田 港,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,distribution,空仓观望,B,distribution,True,False,7.18,13.0,neutral,3.12,17.74,2.14,6.19,-3.07
000088.SZ,盐 田 港,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.76,14.0,neutral,13.38,19.52,0.44,13.57,-0.19
300183.SZ,东软载波,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.15,15.0,neutral,35.61,46.04,-10.02,14.92,20.69
300183.SZ,东软载波,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.12,5.0,neutral,23.35,42.84,6.1,8.09,15.26
300183.SZ,东软载波,3,2014-07-22,bull_start,2014牛市启动,0.8877,7.1093,0.063412,0.5453,82.26,False,False,False,markup,持有观察,C,markup,True,False,0.19,5.0,neutral,64.13,67.12,3.17,35.34,28.79
300183.SZ,东软载波,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,16.44,15.0,neutral,10.71,82.02,10.0,5.51,5.2
300183.SZ,东软载波,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.92,15.0,neutral,26.96,40.28,7.74,4.97,21.99
300183.SZ,东软载波,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.49,14.0,neutral,48.56,48.56,5.27,21.72,26.84
300183.SZ,东软载波,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.99,15.0,neutral,32.86,66.22,4.37,18.05,14.81
300183.SZ,东软载波,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.73,14.0,neutral,58.49,84.79,8.22,35.28,23.21
300183.SZ,东软载波,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.33,5.0,neutral,6.45,78.18,2.82,6.19,0.26
300183.SZ,东软载波,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,24.2,39.16,12.21,13.57,10.63
600319.SH,亚星化学,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.1,15.0,neutral,1.25,36.5,1.0,14.92,-13.67
600319.SH,亚星化学,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,13.37,27.86,3.9,8.09,5.28
600319.SH,亚星化学,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,1.95,43.0,buy,57.66,75.18,-9.98,35.34,22.32
600319.SH,亚星化学,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.07,5.0,neutral,-16.71,16.33,39.13,5.51,-22.22
600319.SH,亚星化学,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.32,15.0,neutral,40.72,57.63,3.14,4.97,35.75
600319.SH,亚星化学,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.3,14.0,neutral,46.13,65.75,-4.14,21.72,24.41
600319.SH,亚星化学,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-5.07,26.32,21.64,18.05,-23.12
600319.SH,亚星化学,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.24,15.0,neutral,-10.6,13.0,18.0,35.28,-45.88
600319.SH,亚星化学,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,18.13,23.63,2.24,6.19,11.94
600319.SH,亚星化学,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.4,15.0,neutral,10.65,26.73,-0.19,13.57,-2.92
603393.SH,新天然气,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-9.57,7.99,23.77,21.72,-31.29
