date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2023-07-11,000001.SH,3211.12,3221.68,3200.38,3221.37,227600467.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1042521.1518652737,1042521.1518652737,1.0425211518652737,1.033646611113072,0.005515497705777639,0.005515497705777639,0.0,False,1.098712445506913,-0.05114285714285716
2023-07-12,000001.SH,3220.38,3224.33,3193.44,3196.13,271423386.0,negative_bubble,0.613780855271459,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1034352.8154515494,1034352.8154515494,1.0343528154515493,1.0255478082855503,-0.007835175717163745,-0.007835175717163745,0.0,False,1.098712445506913,-0.05857731958762891
2023-07-13,000001.SH,3202.7,3238.47,3202.7,3236.48,276620508.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1047411.1504077214,1047411.1504077214,1.0474111504077215,1.038494983170277,0.012624642927540508,0.012624642927540508,0.0,False,1.098712445506913,-0.04669219440353445
2023-07-14,000001.SH,3240.97,3248.38,3234.0,3237.7,273327494.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1047805.974909494,1047805.974909494,1.0478059749094941,1.03888644669839,0.00037695273877780267,0.00037695273877780267,0.0,False,1.098712445506913,-0.046332842415316655
2023-07-17,000001.SH,3219.02,3219.02,3195.89,3209.63,250208376.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1038721.7751023133,1038721.7751023133,1.0387217751023132,1.0298795768343436,-0.008669734688204533,-0.008669734688204533,0.0,False,1.098712445506913,-0.05460088365242999
2023-07-18,000001.SH,3206.79,3210.25,3190.0,3197.82,235030259.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1034899.7444744969,1034899.7444744969,1.034899744474497,1.0260900815335101,-0.003679551848655427,-0.003679551848655427,0.0,False,1.098712445506913,-0.05807952871870381
2023-07-19,000001.SH,3195.01,3204.36,3181.56,3198.84,217355860.0,negative_bubble,0.6169922008010434,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1035229.8436481102,1035229.8436481102,1.0352298436481102,1.0264173707127524,0.0003189672964707402,0.0003189672964707402,0.0,False,1.098712445506913,-0.057779086892488785
2023-07-20,000001.SH,3201.91,3209.06,3165.67,3169.52,238932891.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1025741.1105399325,1025741.1105399325,1.0257411105399326,1.017009411168262,-0.009165822610696539,-0.009165822610696428,-1.1102230246251565e-16,False,1.098712445506913,-0.06641531664212075
2023-07-21,000001.SH,3163.42,3185.64,3157.33,3167.75,225331363.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1025168.2913857213,1025168.2913857213,1.0251682913857214,1.0164414681807534,-0.0005584441808222929,-0.0005584441808222929,0.0,False,1.098712445506913,-0.0669366715758467
2023-07-24,000001.SH,3157.47,3178.73,3151.13,3164.16,216595211.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1024006.4717452589,1024006.4717452589,1.0240064717452588,1.0152895386185188,-0.0011332965038276521,-0.0011332965038276521,0.0,False,1.098712445506913,-0.06799410898379976
2023-07-25,000001.SH,3201.46,3231.75,3201.46,3231.52,348617714.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1045805.9622693666,1045805.9622693666,1.0458059622693665,1.0369034593182758,0.021288430420711935,0.021288430420711935,0.0,False,1.098712445506913,-0.048153166421207705
2023-07-26,000001.SH,3228.09,3229.89,3212.88,3223.03,317206051.0,negative_bubble,0.6184401237226537,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1043058.3720889974,1043058.3720889974,1.0430583720889974,1.0341792582087015,-0.002627246620785173,-0.002627246620785173,0.0,False,1.098712445506913,-0.050653902798232564
2023-07-27,000001.SH,3225.48,3245.6,3210.47,3216.67,327118867.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1041000.1066535264,1041000.1066535264,1.0410001066535264,1.032138513914603,-0.001973298417948355,-0.001973298417948355,0.0,False,1.098712445506913,-0.052527245949926304
2023-07-28,000001.SH,3206.74,3280.28,3200.99,3275.93,411068434.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1060178.2213871756,1060178.2213871756,1.0601782213871755,1.0511533734850842,0.018422778836498344,0.018422778836498566,-2.220446049250313e-16,False,1.098712445506913,-0.03507216494845378
2023-07-31,000001.SH,3287.21,3322.13,3281.01,3291.04,459030994.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1065068.2199296232,1065068.2199296232,1.065068219929623,1.0560017455422892,0.004612430668542888,0.0046124306685431105,-2.220446049250313e-16,False,1.098712445506913,-0.03062150220913129
2023-08-01,000001.SH,3288.76,3305.34,3279.57,3290.95,459890833.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1065039.0935319515,1065039.0935319515,1.0650390935319516,1.0559728670852973,-2.7346978462627902e-05,-2.7346978462738925e-05,1.1102230246251565e-16,False,1.098712445506913,-0.03064801178203236
2023-08-02,000001.SH,3281.86,3290.82,3252.3,3261.69,405341499.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1055569.778022222,1055569.778022222,1.055569778022222,1.0465841598454682,-0.008891049696895914,-0.008891049696895914,0.0,False,1.098712445506913,-0.0392665684830632
2023-08-03,000001.SH,3254.57,3280.86,3247.27,3280.46,384691317.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1061644.2500699877,1061644.2500699877,1.0616442500699876,1.0526069224870127,0.005754685454472996,0.005754685454472996,0.0,False,1.098712445506913,-0.03373784977908689
2023-08-04,000001.SH,3296.09,3315.05,3281.73,3288.08,470927697.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1064110.285072863,1064110.285072863,1.0641102850728632,1.0550519651789982,0.0023228449668641904,0.0023228449668644124,-2.220446049250313e-16,False,1.098712445506913,-0.03149337260677465
2023-08-07,000001.SH,3276.78,3276.78,3258.54,3268.83,360341484.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1057880.4722375148,1057880.4722375148,1.0578804722375148,1.0488751841001631,-0.005854480426266795,-0.005854480426267017,2.220446049250313e-16,False,1.098712445506913,-0.037163475699558135
2023-08-08,000001.SH,3260.72,3274.52,3246.67,3260.62,316520733.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1055223.4975165688,1055223.4975165688,1.0552234975165689,1.0462408270790082,-0.002511602010505265,-0.002511602010505265,0.0,False,1.098712445506913,-0.03958173784977892
2023-08-09,000001.SH,3251.15,3257.08,3240.29,3244.49,271218538.0,negative_bubble,0.6107651441278302,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1050003.3998005078,1050003.3998005078,1.0500033998005078,1.041065165842561,-0.004946911936993703,-0.004946911936993592,-1.1102230246251565e-16,False,1.098712445506913,-0.04433284241531665
2023-08-10,000001.SH,3242.21,3257.03,3234.12,3254.56,287412142.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1053262.3200733368,1053262.3200733368,1.0532623200733369,1.0442963443082165,0.0031037235436077726,0.0031037235436077726,0.0,False,1.098712445506913,-0.0413667157584684
2023-08-11,000001.SH,3254.48,3254.48,3189.25,3189.25,330137750.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1032126.2641628637,1032126.2641628637,1.0321262641628637,1.0233402106843872,-0.02006722874981559,-0.02006722874981559,0.0,False,1.098712445506913,-0.06060382916053031
2023-08-14,000001.SH,3159.71,3180.51,3141.66,3178.43,299840327.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1028624.6239094366,1028624.6239094366,1.0286246239094365,1.0198683784104654,-0.0033926471741005937,-0.0033926471741005937,0.0,False,1.098712445506913,-0.06379086892488972
2023-08-15,000001.SH,3180.56,3186.23,3147.35,3176.18,273251922.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1027896.4639676426,1027896.4639676426,1.0278964639676427,1.0191464169856665,-0.0007078966659640473,-0.0007078966659640473,0.0,False,1.098712445506913,-0.06445360824742274
2023-08-16,000001.SH,3164.7,3176.63,3149.72,3150.13,281728292.0,negative_bubble,0.6123828918705645,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1019465.9899748724,1019465.9899748724,1.0194659899748724,1.0107877080452172,-0.008201676227417742,-0.008201676227417742,0.0,False,1.098712445506913,-0.07212665684830644
2023-08-17,000001.SH,3137.35,3167.45,3123.25,3163.74,294692586.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1023870.548556124,1023870.548556124,1.023870548556124,1.0151547724858896,0.004320456616076163,0.004320456616076163,0.0,False,1.098712445506913,-0.06811782032400604
2023-08-18,000001.SH,3165.1,3179.12,3131.95,3131.95,294390352.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1013582.457645177,1013582.457645177,1.013582457645177,1.004954259732842,-0.010048234052102978,-0.010048234052102867,-1.1102230246251565e-16,False,1.098712445506913,-0.07748159057437409
2023-08-21,000001.SH,3125.99,3134.96,3092.98,3092.98,265753423.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1000970.7274533054,1000970.7274533054,1.0009707274533053,0.9924498878553253,-0.012442727374319507,-0.012442727374319396,-1.1102230246251565e-16,False,1.098712445506913,-0.08896023564064814
2023-08-22,000001.SH,3103.78,3126.78,3074.53,3120.33,309316335.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1009821.9160791122,1009821.9160791122,1.0098219160791122,1.0012257300634362,0.008842604866504233,0.008842604866504011,2.220446049250313e-16,False,1.098712445506913,-0.08090427098674524
2023-08-23,000001.SH,3116.27,3116.38,3077.61,3078.4,272244124.0,negative_bubble,0.6070538593210655,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,996252.2510304805,996252.2510304805,0.9962522510304805,0.9877715778226285,-0.013437681270891177,-0.013437681270891177,0.0,False,1.098712445506913,-0.09325478645066265
2023-08-24,000001.SH,3085.91,3106.18,3072.95,3082.24,300024637.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,997494.977331142,997494.977331142,0.997494977331142,0.9890037253209518,0.001247401247401081,0.001247401247401081,0.0,False,1.098712445506913,-0.09212371134020636
2023-08-25,000001.SH,3068.62,3085.05,3053.04,3064.07,293347686.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,991614.6812678549,991614.6812678549,0.9916146812678549,0.9831734857260205,-0.005895063330564554,-0.005895063330564665,1.1102230246251565e-16,False,1.098712445506913,-0.0974756995581737
2023-08-28,000001.SH,3219.04,3219.04,3089.12,3098.64,485607764.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1002802.4542402183,1002802.4542402183,1.0028024542402183,0.9942660219283749,0.011282379319010216,0.011282379319010216,0.0,False,1.098712445506913,-0.08729307805596465
2023-08-29,000001.SH,3091.94,3145.76,3090.44,3135.89,398875780.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1014857.5466099186,1014857.5466099186,1.0148575466099186,1.006218494405601,0.012021402938063197,0.012021402938063197,0.0,False,1.098712445506913,-0.07632106038291608
2023-08-30,000001.SH,3144.41,3153.69,3126.9,3137.14,347511867.0,negative_bubble,0.5981151877819955,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1015262.0799109152,1015262.0799109152,1.0152620799109153,1.0066195840860448,0.0003986109206637334,0.0003986109206637334,0.0,False,1.098712445506913,-0.07595287187039756
2023-08-31,000001.SH,3134.55,3139.98,3113.95,3119.88,313448242.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1009676.2840907534,1009676.2840907534,1.0096762840907534,1.0010813377784766,-0.00550182650439579,-0.005501826504395679,-1.1102230246251565e-16,False,1.098712445506913,-0.08103681885125191
2023-09-01,000001.SH,3126.02,3143.85,3123.19,3133.25,292310992.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1014003.1722782137,1014003.1722782137,1.0140031722782137,1.0053713930005037,0.0042854212341501,0.0042854212341501,0.0,False,1.098712445506913,-0.07709867452135488
2023-09-04,000001.SH,3145.94,3177.06,3143.38,3177.06,366391140.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1028181.2554115443,1028181.2554115443,1.0281812554115444,1.019428784120699,0.013982286762945773,0.013982286762945773,0.0,False,1.098712445506913,-0.0641944035346097
2023-09-05,000001.SH,3169.74,3169.74,3150.08,3154.37,294061849.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1020838.166931853,1020838.166931853,1.0208381669318531,1.0121482042412826,-0.007141822943224296,-0.007141822943224296,0.0,False,1.098712445506913,-0.07087776141384383
2023-09-06,000001.SH,3147.14,3162.15,3136.9,3158.08,267002230.0,negative_bubble,0.5968275709050718,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1022038.8217692112,1022038.8217692112,1.0220388217692111,1.01333863841284,0.0011761461084147662,0.0011761461084147662,0.0,False,1.098712445506913,-0.06978497790868932
2023-09-07,000001.SH,3152.2,3152.27,3120.82,3122.35,269264733.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1010475.6418935228,1010475.6418935228,1.0104756418935228,1.0018738909870335,-0.011313836254939758,-0.011313836254939758,0.0,False,1.098712445506913,-0.08030927835051549
2023-09-08,000001.SH,3114.23,3126.04,3104.67,3116.72,228125064.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1008653.6239058338,1008653.6239058338,1.008653623905834,1.0000673830663145,-0.00180312905343738,-0.00180312905343738,0.0,False,1.098712445506913,-0.08196759941089837
2023-09-11,000001.SH,3119.61,3155.1,3113.82,3142.78,290442917.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1017087.3341650122,1017087.3341650122,1.0170873341650122,1.0084293007242076,0.008361354244205588,0.008361354244205588,0.0,False,1.098712445506913,-0.07429160530191459
2023-09-12,000001.SH,3140.34,3147.51,3134.32,3137.06,234672051.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1015236.1897796515,1015236.1897796515,1.0152361897796516,1.0065939143464964,-0.0018200446738239062,-0.0018200446738239062,0.0,False,1.098712445506913,-0.07597643593519865
2023-09-13,000001.SH,3137.77,3143.76,3106.97,3123.07,249701038.0,negative_bubble,0.7283464577454689,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1010708.6530748969,1010708.6530748969,1.010708653074897,1.0021049186429691,-0.0044595895520009865,-0.0044595895520008755,-1.1102230246251565e-16,False,1.098712445506913,-0.08009720176730473
2023-09-14,000001.SH,3124.85,3135.03,3111.86,3126.55,263990138.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1011834.8737848717,1011834.8737848717,1.0118348737848717,1.0032215523133248,0.001114288184382639,0.001114288184382639,0.0,False,1.098712445506913,-0.07907216494845348
2023-09-15,000001.SH,3133.59,3141.96,3107.45,3117.74,292026365.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1008983.723079447,1008983.723079447,1.008983723079447,1.0003946722455566,-0.0028178023700246024,-0.0028178023700246024,0.0,False,1.098712445506913,-0.08166715758468357
2023-09-18,000001.SH,3110.44,3128.7,3098.5,3125.93,259444257.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1011634.2252675772,1011634.2252675772,1.0116342252675772,1.0030226118318246,0.002626902820632937,0.002626902820632937,0.0,False,1.098712445506913,-0.07925478645066275
2023-09-19,000001.SH,3123.99,3131.13,3113.53,3124.96,253652761.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1011320.3074260039,1011320.3074260039,1.0113203074260038,1.0027113662398002,-0.0003103076524425541,-0.0003103076524425541,0.0,False,1.098712445506913,-0.07954050073637708
2023-09-20,000001.SH,3118.67,3122.13,3108.16,3108.57,228124462.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1006016.0667833358,1006016.0667833358,1.0060160667833358,0.9974522783498208,-0.00524486713429928,-0.00524486713429928,0.0,False,1.098712445506913,-0.08436818851251837
2023-09-21,000001.SH,3103.18,3113.49,3084.7,3084.7,228659100.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,998291.0988675036,998291.0988675036,0.9982910988675036,0.9897930698120653,-0.007678771911200366,-0.007678771911200477,1.1102230246251565e-16,False,1.098712445506913,-0.09139911634757003
2023-09-22,000001.SH,3084.76,3132.56,3078.8,3132.43,285978351.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1013737.7984327598,1013737.7984327598,1.0137377984327598,1.0051082781701326,0.01547314163451885,0.01547314163451885,0.0,False,1.098712445506913,-0.07734020618556703
2023-09-25,000001.SH,3131.21,3131.21,3112.15,3115.61,258071885.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1008294.3983345489,1008294.3983345489,1.008294398334549,0.9997112154300805,-0.005369633160198228,-0.005369633160198228,0.0,False,1.098712445506913,-0.08229455081001469
2023-09-26,000001.SH,3114.02,3120.29,3102.27,3102.27,222644313.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1003977.2189463126,1003977.2189463126,1.0039772189463125,0.9954307863603838,-0.004281665548640623,-0.004281665548640623,0.0,False,1.098712445506913,-0.08622385861561122
2023-09-27,000001.SH,3104.04,3125.45,3103.84,3107.32,240495830.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1005611.5334823391,1005611.5334823391,1.0056115334823392,0.9970511886693769,0.001627840258907165,0.001627840258907165,0.0,False,1.098712445506913,-0.08473637702503667
2023-09-28,000001.SH,3117.75,3121.84,3105.94,3110.48,236329981.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1006634.1936672586,1006634.1936672586,1.0066341936672587,0.998065143381539,0.001016953516213226,0.001016953516213226,0.0,False,1.098712445506913,-0.08380559646539021
2023-10-09,000001.SH,3100.0,3103.36,3072.64,3096.92,264422205.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,1002245.816418047,1002245.816418047,1.002245816418047,0.9937141225280842,-0.00435945577531438,-0.00435945577531438,0.0,False,1.098712445506913,-0.08779970544918991
2023-10-10,000001.SH,3104.37,3109.98,3073.19,3075.24,255327379.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,995229.5908455609,995229.5908455609,0.9952295908455608,0.9867576231104663,-0.007000503726283025,-0.007000503726283025,0.0,False,1.098712445506913,-0.09418556701030933
2023-10-11,000001.SH,3085.7,3095.66,3071.94,3078.96,259918692.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,996433.4819493269,996433.4819493269,0.9964334819493269,0.9879512659994673,0.001209661684941743,0.001209661684941743,0.0,False,1.098712445506913,-0.0930898379970545
2023-10-12,000001.SH,3101.71,3109.99,3092.18,3107.9,274827998.0,negative_bubble,0.6319131239110687,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,1005799.2369340016,1005799.2369340016,1.0057992369340016,0.9972372942811029,0.009399277678177054,0.009399277678177054,0.0,False,1.098712445506913,-0.08456553755522811
2023-10-13,000001.SH,3092.0,3094.92,3080.55,3088.1,255085235.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,999391.4294462145,999391.4294462145,0.9993914294462145,0.9908840337428725,-0.006370861353325541,-0.00637086135332543,-1.1102230246251565e-16,False,1.098712445506913,-0.09039764359351987
2023-10-16,000001.SH,3091.06,3091.13,3063.69,3073.81,263882363.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,994766.8047492207,994766.8047492207,0.9947668047492207,0.9862987765160387,-0.0046274408212169105,-0.0046274408212169105,0.0,False,1.098712445506913,-0.09460677466863032
2023-10-17,000001.SH,3076.43,3084.07,3064.89,3083.5,259019588.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,997902.7468985468,997902.7468985468,0.9979027468985469,0.9894080237188393,0.0031524394806445866,0.0031524394806445866,0.0,False,1.098712445506913,-0.09175257731958752
2023-10-18,000001.SH,3076.58,3076.58,3057.06,3058.71,268647155.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,989880.0424731812,989880.0424731812,0.9898800424731812,0.9814536131762772,-0.008039565428895723,-0.008039565428895723,0.0,False,1.098712445506913,-0.09905449189985271
2023-10-19,000001.SH,3043.2,3043.2,3004.77,3005.39,304038910.0,negative_bubble,0.6173707846511305,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,972624.2699858678,972624.2699858678,0.9726242699858678,0.9643447317672652,-0.01743218546380676,-0.01743218546380665,-1.1102230246251565e-16,False,1.098712445506913,-0.114759941089838
2023-10-20,000001.SH,2995.36,3006.27,2977.17,2983.06,267113594.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,965397.6870968636,965397.6870968636,0.9653976870968637,0.9571796657158167,-0.007429984128515699,-0.007429984128515699,0.0,False,1.098712445506913,-0.12133726067746686
2023-10-23,000001.SH,2969.79,2973.66,2923.51,2939.29,278904128.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,951232.5490291648,951232.5490291648,0.9512325490291649,0.9431351094653955,-0.014672852708292772,-0.014672852708292772,0.0,False,1.098712445506913,-0.13422974963181145
2023-10-24,000001.SH,2944.31,2964.76,2929.09,2962.24,310985389.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,958659.7804354633,958659.7804354633,0.9586597804354633,0.9504991159983441,0.007808008056367166,0.007808008056367388,-2.220446049250313e-16,False,1.098712445506913,-0.12746980854197354
2023-10-25,000001.SH,2986.41,2993.3,2972.42,2974.11,332392004.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,962501.2286617276,962501.2286617276,0.9625012286617276,0.9543078636038389,0.004007102733067036,0.004007102733067036,0.0,False,1.098712445506913,-0.12397349042709871
2023-10-26,000001.SH,2960.1,2990.33,2956.01,2988.3,291814511.0,negative_bubble,0.5995932554105272,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,967093.4906946417,967093.4906946417,0.9670934906946417,0.9588610336562372,0.004771175242341386,0.004771175242341386,0.0,False,1.098712445506913,-0.11979381443298964
2023-10-27,000001.SH,2978.4,3029.21,2974.88,3017.78,321803717.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,976634.0040653468,976634.0040653468,0.9766340040653468,0.9683203326798245,0.009865140715456855,0.009865140715456855,0.0,False,1.098712445506913,-0.1111104565537554
2023-10-30,000001.SH,3009.61,3028.26,3002.35,3021.55,360604238.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,977854.0765011527,977854.0765011527,0.9778540765011527,0.9695300191560431,0.0012492627030467052,0.0012492627030467052,0.0,False,1.098712445506913,-0.10999999999999988
2023-10-31,000001.SH,3019.65,3023.0,3006.61,3018.77,319859967.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,976954.394439736,976954.394439736,0.9769543944397361,0.968637995706736,-0.0009200575863382854,-0.0009200575863381744,-1.1102230246251565e-16,False,1.098712445506913,-0.11081885125184088
2023-11-01,000001.SH,3038.18,3038.33,3013.93,3023.08,280110445.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,978349.2252615725,978349.2252615725,0.9783492252615725,0.9700209529249063,0.0014277338121155836,0.0014277338121155836,0.0,False,1.098712445506913,-0.1095493372606775
2023-11-02,000001.SH,3028.66,3038.64,3009.12,3009.41,268794581.0,negative_bubble,0.5985686918910833,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,973925.2490818731,973925.2490818731,0.9739252490818731,0.9656346361795726,-0.004521878349233233,-0.004521878349233233,0.0,False,1.098712445506913,-0.1135758468335788
2023-11-03,000001.SH,3012.47,3040.98,3012.47,3030.8,268486347.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,980847.6229285279,980847.6229285279,0.9808476229285279,0.9724980827913274,0.007107705497090722,0.007107705497090944,-2.220446049250313e-16,False,1.098712445506913,-0.10727540500736377
2023-11-06,000001.SH,3047.13,3058.99,3037.69,3058.41,372949630.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,989782.9544809419,989782.9544809419,0.9897829544809419,0.9813573516529707,0.009109805991817321,0.009109805991817321,0.0,False,1.098712445506913,-0.0991428571428572
2023-11-07,000001.SH,3052.92,3064.58,3042.47,3057.27,326853455.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,989414.020110433,989414.020110433,0.989414020110433,0.980991557864406,-0.00037274269963794016,-0.0003727426996380512,1.1102230246251565e-16,False,1.098712445506913,-0.09947864506627391
2023-11-08,000001.SH,3051.15,3062.99,3037.29,3052.37,335677834.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,987828.2495705261,987828.2495705261,0.9878282495705261,0.9794192863170661,-0.0016027370824297504,-0.0016027370824297504,0.0,False,1.098712445506913,-0.10092194403534616
2023-11-09,000001.SH,3047.65,3063.47,3045.83,3053.28,315621764.0,negative_bubble,0.5985534458693386,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,988122.7498136518,988122.7498136518,0.9881227498136518,0.9797112796044293,0.0002981289948467136,0.0002981289948467136,0.0,False,1.098712445506913,-0.10065390279823261
2023-11-10,000001.SH,3043.56,3044.0,3027.09,3038.97,285546497.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,983491.6525838419,983491.6525838419,0.983491652583842,0.9751196049427082,-0.0046867630875649935,-0.0046867630875649935,0.0,False,1.098712445506913,-0.10486892488954347
2023-11-13,000001.SH,3044.03,3048.62,3028.17,3046.53,290430588.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,985938.2699882698,985938.2699882698,0.9859382699882698,0.9775453953300326,0.0024876849722110794,0.0024876849722110794,0.0,False,1.098712445506913,-0.10264212076583201
2023-11-14,000001.SH,3046.82,3059.53,3044.43,3056.07,294844733.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,989025.6681414762,989025.6681414762,0.9890256681414762,0.98060651177118,0.003131431497474191,0.003131431497474191,0.0,False,1.098712445506913,-0.09983210603829162
2023-11-15,000001.SH,3077.03,3080.13,3064.35,3072.83,304250107.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,994449.6506412394,994449.6506412394,0.9944496506412394,0.9859843222065707,0.005484167574695498,0.005484167574695498,0.0,False,1.098712445506913,-0.09489543446244475
