symbol,symbol_name,fast_ma,slow_ma,atr_config,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
000300.SH,沪深300,10,250,短周期ATR,0.07563429834785063,-0.19279415271147038,0.014700696590830953,-0.041963437694419015,0.05666413428524997,-0.06450823497928526,3,0.37569499602859413,True
000905.SH,中证500,10,250,短周期ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.6068308181096108,False
000852.SH,中证1000,10,250,短周期ATR,0.0886095187790481,0.18924441633249622,0.017138944125790534,0.035299922477924905,-0.01816097835213437,-0.3360917017780791,1,0.9753772835583797,False
932000.SH,中证2000,10,250,短周期ATR,0.3913683081086974,0.6812540622425114,0.06834422825502084,0.10958994513949638,-0.041245716884475536,-0.3555351704469266,2,0.9253375694996029,False
000001.SH,上证综指,10,250,长周期ATR,0.2004858613473508,0.08755227654815001,0.037251367980088546,0.016941144159684285,0.02031022382040426,-0.17383372384327356,4,0.6092136616362193,True
399001.SZ,深证成指,10,250,长周期ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.852263701350278,False
399006.SZ,创业板指,10,250,长周期ATR,0.1819415525177983,0.05289588857298022,0.0340242703745155,0.010370463904571636,0.02365380646994386,-0.10852713440535,3,0.5972994440031771,True
000016.SH,上证50,10,250,长周期ATR,0.04240551656609659,-0.26745636071186063,0.008347452567504021,-0.060395196577113786,0.0687426491446178,-0.08389448343389982,3,0.47021445591739475,True
000300.SH,沪深300,10,250,长周期ATR,0.09285231183985032,-0.19279415271147038,0.0179311881064117,-0.041963437694419015,0.059894625800830714,-0.18104936572267427,4,0.6084193804606831,True
000905.SH,中证500,10,250,长周期ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.05559968228752978,False
000852.SH,中证1000,10,250,长周期ATR,0.08075323760155118,0.18924441633249622,0.015665420659962903,0.035299922477924905,-0.019634501817962002,-0.273637393043364,1,0.8276409849086577,False
932000.SH,中证2000,10,250,长周期ATR,0.37303783827289627,0.6812540622425114,0.06551206791854058,0.10958994513949638,-0.0440778772209558,-0.37057582047154347,4,0.9253375694996029,False
000001.SH,上证综指,10,250,严格ATR,0.20063969569530382,0.08755227654815001,0.037277971116246755,0.016941144159684285,0.02033682695656247,-0.17424421013194646,2,0.6092136616362193,False
399001.SZ,深证成指,10,250,严格ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.6711675933280381,False
399006.SZ,创业板指,10,250,严格ATR,0.25296122711649915,0.05289588857298022,0.04617198099590314,0.010370463904571636,0.0358015170913315,-0.06422650610151182,1,0.17235901509134233,False
000016.SH,上证50,10,250,严格ATR,0.049412118416248374,-0.26745636071186063,0.009700432815524351,-0.060395196577113786,0.07009562939263814,-0.077181734293432,3,0.45194598888006354,True
000300.SH,沪深300,10,250,严格ATR,0.07563429834785063,-0.19279415271147038,0.014700696590830953,-0.041963437694419015,0.05666413428524997,-0.06450823497928526,3,0.37569499602859413,True
000905.SH,中证500,10,250,严格ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.05559968228752978,False
000852.SH,中证1000,10,250,严格ATR,0.0886095187790481,0.18924441633249622,0.017138944125790534,0.035299922477924905,-0.01816097835213437,-0.3360917017780791,1,0.9753772835583797,False
932000.SH,中证2000,10,250,严格ATR,0.37303783827289627,0.6812540622425114,0.06551206791854058,0.10958994513949638,-0.0440778772209558,-0.37057582047154347,4,0.9253375694996029,False
000001.SH,上证综指,10,250,宽松ATR,0.20063969569530382,0.08755227654815001,0.037277971116246755,0.016941144159684285,0.02033682695656247,-0.17424421013194646,2,0.6092136616362193,False
399001.SZ,深证成指,10,250,宽松ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.852263701350278,False
399006.SZ,创业板指,10,250,宽松ATR,0.1819415525177983,0.05289588857298022,0.0340242703745155,0.010370463904571636,0.02365380646994386,-0.10852713440535,3,0.5972994440031771,True
000016.SH,上证50,10,250,宽松ATR,-0.014257786326599131,-0.26745636071186063,-0.0028702352440689305,-0.060395196577113786,0.057524961333044855,-0.1418677863265998,3,0.6092136616362193,True
000300.SH,沪深300,10,250,宽松ATR,0.10987268719495069,-0.19279415271147038,0.021084831614566424,-0.041963437694419015,0.06304826930898544,-0.16413715404427587,4,0.6084193804606831,True
000905.SH,中证500,10,250,宽松ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.6068308181096108,False
000852.SH,中证1000,10,250,宽松ATR,0.0886095187790481,0.18924441633249622,0.017138944125790534,0.035299922477924905,-0.01816097835213437,-0.3360917017780791,1,0.9753772835583797,False
932000.SH,中证2000,10,250,宽松ATR,0.3913683081086974,0.6812540622425114,0.06834422825502084,0.10958994513949638,-0.041245716884475536,-0.3555351704469266,2,0.9253375694996029,False
000001.SH,上证综指,20,30,标准ATR,0.11235925929230084,0.28754766142377286,0.018308772810374574,0.04400376708487297,-0.025694994274498395,-0.22875398947321202,8,0.9783637592968222,False
399001.SZ,深证成指,20,30,标准ATR,0.0,0.18320936911528252,0.0,0.029078795701500848,-0.029078795701500848,0.0,0,0.9709263015551048,False
399006.SZ,创业板指,20,30,标准ATR,0.4254726030295488,0.48020335572881123,0.06226370706177997,0.06910479271135639,-0.006841085649576417,-0.48235201593174815,4,0.9716024340770791,False
000016.SH,上证50,20,30,标准ATR,-0.10024522392929791,-0.04407810952313573,-0.017837322073654183,-0.0076513937292399525,-0.01018592834441423,-0.3917912562350807,10,0.9776876267748479,False
000300.SH,沪深300,20,30,标准ATR,0.0815409128335991,0.08508997491257952,0.013445554449091679,0.014011419740380893,-0.0005658652912892137,-0.3219047271427108,10,0.9790398918187965,False
000905.SH,中证500,20,30,标准ATR,0.23755329643315037,0.3377541264481685,0.03698276574824888,0.050830514980855446,-0.013847749232606565,-0.2602649235707062,1,0.9959432048681541,False
000852.SH,中证1000,20,30,标准ATR,0.11083228610980211,0.24070390231089078,0.01807046097010523,0.037432106610023164,-0.019361645639917935,-0.3295502785664488,1,0.9702501690331304,False
932000.SH,中证2000,20,30,标准ATR,0.44285206084154494,0.6288774295914319,0.06445932301469282,0.08668254148951648,-0.02222321847482367,-0.3232260882383162,20,0.9695740365111561,False
000001.SH,上证综指,20,30,长窗口ATR,0.15515002190834992,0.28973705804231975,0.02505063632974891,0.04461427037618493,-0.019563634046436018,-0.219628980887278,12,0.9632402995234853,False
399001.SZ,深证成指,20,30,长窗口ATR,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.9775357385976855,False
399006.SZ,创业板指,20,30,长窗口ATR,0.3293750348425457,0.5029503771193011,0.05005282297388103,0.07239311275556881,-0.022340289781687783,-0.43261039688322556,4,0.9782164737916951,False
000016.SH,上证50,20,30,长窗口ATR,0.10426165441150403,-0.043010897758050226,0.0171588833698757,-0.007513324632236529,0.024672208002112228,-0.31970263629954754,15,0.8883594281824371,True
000300.SH,沪深300,20,30,长窗口ATR,0.17855549981575258,0.08796885835723467,0.028583993310358435,0.014568516085060601,0.014015477225297834,-0.29151478502015826,11,0.95643294758339,True
000905.SH,中证500,20,30,长窗口ATR,0.053604194618697365,0.34243545124274366,0.008997792975740326,0.051815362855263114,-0.04281756987952279,-0.3060911561100097,3,0.955071477195371,False
000852.SH,中证1000,20,30,长窗口ATR,0.11083228610980211,0.23020960052344552,0.018194585330474577,0.03618068123075746,-0.017986095900282884,-0.3295502785664488,1,0.9768550034036759,False
932000.SH,中证2000,20,30,长窗口ATR,0.3771952829376448,0.5888259077982627,0.05643802582003654,0.08266398506961314,-0.026225959249576603,-0.3290967452123542,19,0.9761742682096665,False
000001.SH,上证综指,20,30,短周期ATR,0.1304092716171974,0.28754766142377286,0.021105434679068447,0.04400376708487297,-0.022898332405804522,-0.1782086945071838,9,0.9716024340770791,False
399001.SZ,深证成指,20,30,短周期ATR,0.0,0.18320936911528252,0.0,0.029078795701500848,-0.029078795701500848,0.0,0,0.9709263015551048,False
399006.SZ,创业板指,20,30,短周期ATR,0.18335075523775113,0.48020335572881123,0.02909974669658455,0.06910479271135639,-0.04000504601477184,-0.4025074538568302,5,0.9716024340770791,False
000016.SH,上证50,20,30,短周期ATR,-0.0070564601099963875,-0.04407810952313573,-0.001205852237874394,-0.0076513937292399525,0.006445541491365558,-0.3501560657837055,12,0.905341446923597,False
000300.SH,沪深300,20,30,短周期ATR,0.04381143610865168,0.08508997491257952,0.007332684333152928,0.014011419740380893,-0.006678735407227965,-0.35204430775045326,11,0.9574036511156186,False
000905.SH,中证500,20,30,短周期ATR,0.13921764918740087,0.3377541264481685,0.02245677207254304,0.050830514980855446,-0.028373742908312405,-0.2802383018869192,5,0.9452332657200812,False
000852.SH,中证1000,20,30,短周期ATR,0.11083228610980211,0.24070390231089078,0.01807046097010523,0.037432106610023164,-0.019361645639917935,-0.3295502785664488,1,0.9702501690331304,False
932000.SH,中证2000,20,30,短周期ATR,0.4270269354236429,0.6288774295914319,0.0624609735833479,0.08668254148951648,-0.024221567906168584,-0.33426426194719083,22,0.9695740365111561,False
000001.SH,上证综指,20,30,长周期ATR,0.17734633249865195,0.28973705804231975,0.028402884526933514,0.04461427037618493,-0.016211385849251414,-0.22508602021700563,12,0.9591558883594282,False
399001.SZ,深证成指,20,30,长周期ATR,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.9775357385976855,False
399006.SZ,创业板指,20,30,长周期ATR,0.3293750348425457,0.5029503771193011,0.05005282297388103,0.07239311275556881,-0.022340289781687783,-0.43261039688322556,4,0.9782164737916951,False
000016.SH,上证50,20,30,长周期ATR,0.08368990580699864,-0.043010897758050226,0.013882886130308414,-0.007513324632236529,0.021396210762544943,-0.3328132554379014,16,0.9462219196732471,True
000300.SH,沪深300,20,30,长周期ATR,0.19455720463554682,0.08796885835723467,0.030966342591345564,0.014568516085060601,0.016397826506284963,-0.2796675800920312,11,0.9516678012253234,True
000905.SH,中证500,20,30,长周期ATR,0.16014337378680432,0.34243545124274366,0.02580939131527238,0.051815362855263114,-0.026005971539990735,-0.19949737452333438,3,0.9176310415248469,False
000852.SH,中证1000,20,30,长周期ATR,0.11083228610980211,0.23020960052344552,0.018194585330474577,0.03618068123075746,-0.017986095900282884,-0.3295502785664488,1,0.9768550034036759,False
932000.SH,中证2000,20,30,长周期ATR,0.43464379778370366,0.5888259077982627,0.06387035228641569,0.08266398506961314,-0.018793632783197456,-0.31251167384611056,15,0.9761742682096665,False
000001.SH,上证综指,20,30,严格ATR,0.09533168169934814,0.28754766142377286,0.01563580065265846,0.04400376708487297,-0.02836796643221451,-0.22557495968983543,12,0.9783637592968222,False
399001.SZ,深证成指,20,30,严格ATR,0.0,0.18320936911528252,0.0,0.029078795701500848,-0.029078795701500848,0.0,0,0.9709263015551048,False
399006.SZ,创业板指,20,30,严格ATR,0.648373372072804,0.48020335572881123,0.08888772640329212,0.06910479271135639,0.019782933691935733,-0.4489872297448665,8,0.9716024340770791,False
000016.SH,上证50,20,30,严格ATR,-0.03129076516104934,-0.04407810952313573,-0.005402040733364699,-0.0076513937292399525,0.0022493529958752534,-0.3163003078297437,14,0.887762001352265,True
000300.SH,沪深300,20,30,严格ATR,0.052345263883400994,0.08508997491257952,0.008731173507717349,0.014011419740380893,-0.0052802462326635435,-0.3452271978290855,13,0.9574036511156186,False
000905.SH,中证500,20,30,严格ATR,0.05779555138385062,0.3377541264481685,0.009619428970355948,0.050830514980855446,-0.0412110860104995,-0.3020792064888205,5,0.9310344827586207,False
000852.SH,中证1000,20,30,严格ATR,0.11186511186459991,0.24070390231089078,0.018231681867194593,0.037432106610023164,-0.01920042474282857,-0.32925244586031943,1,0.9702501690331304,False
932000.SH,中证2000,20,30,严格ATR,0.4430243411433463,0.6288774295914319,0.06448097779327511,0.08668254148951648,-0.022201563696241378,-0.32318462529723624,24,0.9546991210277215,False
000001.SH,上证综指,20,30,宽松ATR,0.1227082644931008,0.28754766142377286,0.01991680813671759,0.04400376708487297,-0.02408695894815538,-0.22875398947321202,7,0.9783637592968222,False
399001.SZ,深证成指,20,30,宽松ATR,0.0,0.18320936911528252,0.0,0.029078795701500848,-0.029078795701500848,0.0,0,0.9709263015551048,False
399006.SZ,创业板指,20,30,宽松ATR,0.3094268629809007,0.48020335572881123,0.04700543101860277,0.06910479271135639,-0.022099361692753616,-0.43882065521409097,2,0.9716024340770791,False
000016.SH,上证50,20,30,宽松ATR,-0.07467120258710225,-0.04407810952313573,-0.013135915019168443,-0.0076513937292399525,-0.00548452128992849,-0.41344054300940225,8,0.9776876267748479,False
000300.SH,沪深300,20,30,宽松ATR,0.0815409128335991,0.08508997491257952,0.013445554449091679,0.014011419740380893,-0.0005658652912892137,-0.3219047271427108,10,0.9790398918187965,False
000905.SH,中证500,20,30,宽松ATR,0.23755329643315037,0.3377541264481685,0.03698276574824888,0.050830514980855446,-0.013847749232606565,-0.2602649235707062,1,0.9959432048681541,False
000852.SH,中证1000,20,30,宽松ATR,0.11083228610980211,0.24070390231089078,0.01807046097010523,0.037432106610023164,-0.019361645639917935,-0.3295502785664488,1,0.9702501690331304,False
932000.SH,中证2000,20,30,宽松ATR,0.3723970612082528,0.6288774295914319,0.05541812116723066,0.08668254148951648,-0.031264420322285824,-0.30812218320304485,15,0.9952670723461798,False
000001.SH,上证综指,20,60,标准ATR,0.14133068365984913,0.4159674962644584,0.023256724786275162,0.062356150000821176,-0.03909942521454601,-0.24137777116015902,8,0.9799861973775017,False
399001.SZ,深证成指,20,60,标准ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,标准ATR,0.3907925463747517,0.7286053695710322,0.05904689702830512,0.09986253819763036,-0.040815641169325234,-0.4435897960537125,5,0.9834368530020704,False
000016.SH,上证50,20,60,标准ATR,-0.058386328264198095,0.04743393802467488,-0.010408101006071035,0.008092271988211497,-0.018500372994282532,-0.3101623661630736,4,0.9841269841269841,False
000300.SH,沪深300,20,60,标准ATR,0.056147389722052354,0.21257830131260746,0.00954575091185661,0.03408972949497402,-0.02454397858311741,-0.354316155860676,8,0.8992408557625949,False
000905.SH,中证500,20,60,标准ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,标准ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,标准ATR,0.40520559406045176,0.7815764070414437,0.06094749185383552,0.10565126134707659,-0.04470376949324106,-0.27410831058492724,15,0.9730848861283644,False
000001.SH,上证综指,20,60,长窗口ATR,0.09516988816594973,0.4159674962644584,0.01593599270793722,0.062356150000821176,-0.04642015729288396,-0.18962681498335066,13,0.8923395445134575,False
399001.SZ,深证成指,20,60,长窗口ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,长窗口ATR,0.4407570563392522,0.7286053695710322,0.06556758575354116,0.09986253819763036,-0.0342949524440892,-0.4072430337714098,7,0.9834368530020704,False
000016.SH,上证50,20,60,长窗口ATR,-0.06443459543355023,0.04743393802467488,-0.01151651426827116,0.008092271988211497,-0.019608786256482658,-0.32736275954622984,8,0.9841269841269841,False
000300.SH,沪深300,20,60,长窗口ATR,0.011725874264151281,0.21257830131260746,0.0020294755493173167,0.03408972949497402,-0.0320602539456567,-0.354316155860676,8,0.7577639751552795,False
000905.SH,中证500,20,60,长窗口ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,长窗口ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,长窗口ATR,0.4245264616257014,0.7815764070414437,0.06347015876194972,0.10565126134707659,-0.04218110258512686,-0.25720252547989697,11,0.9730848861283644,False
000001.SH,上证综指,20,60,短周期ATR,0.14133068365984913,0.4159674962644584,0.023256724786275162,0.062356150000821176,-0.03909942521454601,-0.24137777116015902,8,0.9799861973775017,False
399001.SZ,深证成指,20,60,短周期ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,短周期ATR,0.32361583790630033,0.7286053695710322,0.04996782827363955,0.09986253819763036,-0.04989470992399081,-0.45925906973668695,5,0.9834368530020704,False
000016.SH,上证50,20,60,短周期ATR,-0.058687613047348264,0.04743393802467488,-0.010463175451458806,0.008092271988211497,-0.018555447439670303,-0.3101623661630736,2,0.9841269841269841,False
000300.SH,沪深300,20,60,短周期ATR,0.056147389722052354,0.21257830131260746,0.00954575091185661,0.03408972949497402,-0.02454397858311741,-0.354316155860676,8,0.8992408557625949,False
000905.SH,中证500,20,60,短周期ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,短周期ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,短周期ATR,0.4594923116730003,0.7815764070414437,0.06796454956784714,0.10565126134707659,-0.03768671177922944,-0.27410831058492724,11,0.9730848861283644,False
000001.SH,上证综指,20,60,长周期ATR,-0.014442396179701666,0.4159674962644584,-0.002526837416073069,0.062356150000821176,-0.06488298741689424,-0.19408580139782294,15,0.7135955831608005,False
399001.SZ,深证成指,20,60,长周期ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,长周期ATR,0.27182637648785124,0.7286053695710322,0.042704772485545606,0.09986253819763036,-0.05715776571208475,-0.449464504870163,5,0.9834368530020704,False
000016.SH,上证50,20,60,长周期ATR,-0.07762487026409892,0.04743393802467488,-0.013954464228307595,0.008092271988211497,-0.02204673621651909,-0.3463281309268166,6,0.9841269841269841,False
000300.SH,沪深300,20,60,长周期ATR,0.14338557953380215,0.21257830131260746,0.023576888682379504,0.03408972949497402,-0.010512840812594515,-0.25886969444194974,6,0.9820565907522429,False
000905.SH,中证500,20,60,长周期ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,长周期ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,长周期ATR,0.39597522209100044,0.7815764070414437,0.05973218257730406,0.10565126134707659,-0.045919078769772526,-0.3505957498156548,9,0.9730848861283644,False
000001.SH,上证综指,20,60,严格ATR,0.14133068365984913,0.4159674962644584,0.023256724786275162,0.062356150000821176,-0.03909942521454601,-0.24137777116015902,8,0.9799861973775017,False
399001.SZ,深证成指,20,60,严格ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,严格ATR,0.3388843939146957,0.7286053695710322,0.05206427788996848,0.09986253819763036,-0.04779826030766188,-0.4713218973454225,7,0.9834368530020704,False
000016.SH,上证50,20,60,严格ATR,-0.00019740106639887234,0.04743393802467488,-3.433341973446691e-05,0.008092271988211497,-0.008126605407945964,-0.3068851492906468,6,0.9841269841269841,False
000300.SH,沪深300,20,60,严格ATR,-0.0764956597584987,0.21257830131260746,-0.013744629700248479,0.03408972949497402,-0.0478343591952225,-0.354316155860676,8,0.7577639751552795,False
000905.SH,中证500,20,60,严格ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,严格ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,严格ATR,0.40520559406045176,0.7815764070414437,0.06094749185383552,0.10565126134707659,-0.04470376949324106,-0.27410831058492724,15,0.9730848861283644,False
000001.SH,上证综指,20,60,宽松ATR,0.11676289189530054,0.4159674962644584,0.019391572963679327,0.062356150000821176,-0.04296457703714185,-0.20148149242007896,7,0.9799861973775017,False
399001.SZ,深证成指,20,60,宽松ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9813664596273292,False
399006.SZ,创业板指,20,60,宽松ATR,0.3907925463747517,0.7286053695710322,0.05904689702830512,0.09986253819763036,-0.040815641169325234,-0.4435897960537125,5,0.9834368530020704,False
000016.SH,上证50,20,60,宽松ATR,-0.058687613047348264,0.04743393802467488,-0.010463175451458806,0.008092271988211497,-0.018555447439670303,-0.3101623661630736,2,0.9841269841269841,False
000300.SH,沪深300,20,60,宽松ATR,0.056147389722052354,0.21257830131260746,0.00954575091185661,0.03408972949497402,-0.02454397858311741,-0.354316155860676,8,0.8992408557625949,False
000905.SH,中证500,20,60,宽松ATR,0.1297481050753022,0.5150870171371282,0.021443137640560828,0.07493065450709246,-0.05348751686653164,-0.285297360444278,1,0.9806763285024155,False
000852.SH,中证1000,20,60,宽松ATR,0.12878463920050165,0.406599093537094,0.02129158828349831,0.061130392469942674,-0.039838804186444365,-0.32444894101848676,1,0.9772256728778468,False
932000.SH,中证2000,20,60,宽松ATR,0.40816403854909966,0.7815764070414437,0.0613356174257953,0.10565126134707659,-0.04431564392128129,-0.27936856545363387,8,0.9730848861283644,False
000001.SH,上证综指,20,120,标准ATR,0.04881127264229246,0.17427570149540328,0.008683754165909496,0.029575192286622976,-0.02089143812071348,-0.18819845580105277,8,0.8293736501079914,False
399001.SZ,深证成指,20,120,标准ATR,0.4187156117165991,0.06325666140203934,0.06551038589492397,0.011190154585765333,0.05432023130915864,-0.17871333269424594,1,0.8423326133909287,False
399006.SZ,创业板指,20,120,标准ATR,0.017033004428502085,0.3029820240443728,0.0030688977672730378,0.04918665855523585,-0.046117760787962814,-0.16969476849769816,3,0.6825053995680346,False
000016.SH,上证50,20,120,标准ATR,0.001999588850548628,-0.15910128210447694,0.0003624798398569329,-0.030949104000004724,0.031311583839861656,-0.1438614263323792,5,0.6501079913606912,True
000300.SH,沪深300,20,120,标准ATR,-0.018267659626146404,-0.03587082904183869,-0.003339276496485466,-0.006605559483294554,0.003266282986809088,-0.2667764610861999,4,0.838012958963283,True
000905.SH,中证500,20,120,标准ATR,0.12467104591435252,0.22821935725555798,0.02154459146875154,0.03799898871109497,-0.016454397242343433,-0.286595524084974,1,0.9330453563714903,False
000852.SH,中证1000,20,120,标准ATR,0.084938583828849,0.15169640202200418,0.014900338443140981,0.02595491951720752,-0.011054581074066538,-0.27251090170161285,1,0.7710583153347732,False
932000.SH,中证2000,20,120,标准ATR,0.1043083178782469,0.5404945346094505,0.018163880892065887,0.08154933858619318,-0.06338545769412729,-0.2312442082814885,7,0.8344132469402448,False
000001.SH,上证综指,20,120,长窗口ATR,0.04881127264229246,0.17427570149540328,0.008683754165909496,0.029575192286622976,-0.02089143812071348,-0.18819845580105277,8,0.8293736501079914,False
399001.SZ,深证成指,20,120,长窗口ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8423326133909287,False
399006.SZ,创业板指,20,120,长窗口ATR,0.1012393102519984,0.3029820240443728,0.01764993411114424,0.04918665855523585,-0.03153672444409161,-0.46655197811897475,4,0.8538516918646508,False
000016.SH,上证50,20,120,长窗口ATR,-0.0907715826540012,-0.15910128210447694,-0.017116082178014858,-0.030949104000004724,0.013833021821989866,-0.24440208546480002,5,0.7451403887688985,True
000300.SH,沪深300,20,120,长窗口ATR,-0.018267659626146404,-0.03587082904183869,-0.003339276496485466,-0.006605559483294554,0.003266282986809088,-0.2667764610861999,4,0.838012958963283,True
000905.SH,中证500,20,120,长窗口ATR,0.12467104591435252,0.22821935725555798,0.02154459146875154,0.03799898871109497,-0.016454397242343433,-0.286595524084974,1,0.9330453563714903,False
000852.SH,中证1000,20,120,长窗口ATR,0.23919191094835046,0.15169640202200418,0.039675261487786884,0.02595491951720752,0.013720341970579364,-0.10004647546305279,1,0.7120230381569475,False
932000.SH,中证2000,20,120,长窗口ATR,0.05558516433900018,0.5404945346094505,0.009862578681211875,0.08154933858619318,-0.0716867599049813,-0.25907098250162963,11,0.7444204463642908,False
000001.SH,上证综指,20,120,短周期ATR,0.04881127264229246,0.17427570149540328,0.008683754165909496,0.029575192286622976,-0.02089143812071348,-0.18819845580105277,8,0.8293736501079914,False
399001.SZ,深证成指,20,120,短周期ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8423326133909287,False
399006.SZ,创业板指,20,120,短周期ATR,0.15962799260329685,0.3029820240443728,0.02723320563600784,0.04918665855523585,-0.02195345291922801,-0.37762178268823987,4,0.6825053995680346,False
000016.SH,上证50,20,120,短周期ATR,0.001999588850548628,-0.15910128210447694,0.0003624798398569329,-0.030949104000004724,0.031311583839861656,-0.1438614263323792,5,0.6501079913606912,True
000300.SH,沪深300,20,120,短周期ATR,-0.018267659626146404,-0.03587082904183869,-0.003339276496485466,-0.006605559483294554,0.003266282986809088,-0.2667764610861999,4,0.838012958963283,True
000905.SH,中证500,20,120,短周期ATR,0.12467104591435252,0.22821935725555798,0.02154459146875154,0.03799898871109497,-0.016454397242343433,-0.286595524084974,1,0.9330453563714903,False
000852.SH,中证1000,20,120,短周期ATR,0.23919191094835046,0.15169640202200418,0.039675261487786884,0.02595491951720752,0.013720341970579364,-0.10004647546305279,1,0.7120230381569475,False
932000.SH,中证2000,20,120,短周期ATR,0.2962995720674966,0.5404945346094505,0.04820838126585891,0.08154933858619318,-0.033340957320334264,-0.29135304844710175,6,0.8480921526277898,False
000001.SH,上证综指,20,120,长周期ATR,0.04881127264229246,0.17427570149540328,0.008683754165909496,0.029575192286622976,-0.02089143812071348,-0.18819845580105277,8,0.8293736501079914,False
399001.SZ,深证成指,20,120,长周期ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8423326133909287,False
399006.SZ,创业板指,20,120,长周期ATR,0.029602649639499212,0.3029820240443728,0.005306747937617429,0.04918665855523585,-0.04387991061761842,-0.3686581587659047,2,0.8538516918646508,False
000016.SH,上证50,20,120,长周期ATR,-0.027354651612999548,-0.15910128210447694,-0.005019333872669951,-0.030949104000004724,0.025929770127334772,-0.21406864937219994,4,0.7451403887688985,True
000300.SH,沪深300,20,120,长周期ATR,-0.06963592122399975,-0.03587082904183869,-0.013009793608503073,-0.006605559483294554,-0.006404234125208519,-0.3202569041362838,5,0.838012958963283,False
000905.SH,中证500,20,120,长周期ATR,0.12467104591435252,0.22821935725555798,0.02154459146875154,0.03799898871109497,-0.016454397242343433,-0.286595524084974,1,0.9330453563714903,False
000852.SH,中证1000,20,120,长周期ATR,0.084938583828849,0.15169640202200418,0.014900338443140981,0.02595491951720752,-0.011054581074066538,-0.27251090170161285,1,0.7710583153347732,False
932000.SH,中证2000,20,120,长周期ATR,0.31142031845220086,0.5404945346094505,0.050416131976074974,0.08154933858619318,-0.031133206610118203,-0.28756046850929773,8,0.7796976241900648,False
