symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,wy_signal,lppl_score,lppl_level,lppl_n_valid,lppl_avg_rmse,lppl_avg_m,fusion_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
300603.SZ,立昂技术,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,6.07,48.95,28.62,2.21,3.86
300603.SZ,立昂技术,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.94,63.77,8.53,8.74,-3.8
300603.SZ,立昂技术,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.38,2.27,18.26,-3.95,3.57
300603.SZ,立昂技术,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,50.14,68.36,2.68,21.64,28.5
300603.SZ,立昂技术,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,23.99,83.97,-0.35,3.48,20.51
300603.SZ,立昂技术,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-11.98,15.65,31.76,3.44,-15.42
300603.SZ,立昂技术,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,30.15,39.28,5.1,17.08,13.07
300603.SZ,立昂技术,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,15.43,31.73,4.82,18.32,-2.89
603058.SH,永吉股份,2,2018-02-09,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-28.56,33.52,34.09,-8.58,-19.98
603058.SH,永吉股份,3,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,7.44,32.44,11.16,21.72,-14.28
603058.SH,永吉股份,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-12.91,25.0,13.95,18.05,-30.96
603058.SH,永吉股份,5,2019-08-06,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.78,16.01,4.78,10.9,-6.12
603058.SH,永吉股份,6,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,65.4,97.56,2.44,35.28,30.12
603058.SH,永吉股份,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-13.78,24.86,22.74,15.55,-29.33
603058.SH,永吉股份,8,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,14.37,35.48,2.1,6.19,8.18
603058.SH,永吉股份,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-5.74,32.67,12.72,-11.82,6.08
603058.SH,永吉股份,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,31.53,34.98,6.01,4.02,27.51
603058.SH,永吉股份,11,2022-10-31,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.96,24.22,0.42,13.57,7.39
603058.SH,永吉股份,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-25.91,2.79,28.13,-5.02,-20.89
603058.SH,永吉股份,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-6.29,33.47,27.04,2.21,-8.5
603058.SH,永吉股份,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,34.39,66.88,13.63,8.74,25.65
603058.SH,永吉股份,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-11.58,10.5,22.67,-3.95,-7.63
603058.SH,永吉股份,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,44.71,83.08,1.66,21.64,23.07
603058.SH,永吉股份,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-11.31,11.87,25.31,3.48,-14.79
603058.SH,永吉股份,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,0.55,5.21,26.05,3.44,-2.89
603058.SH,永吉股份,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,21.74,49.32,9.38,17.08,4.66
603058.SH,永吉股份,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.35,44.8,2.24,18.32,8.03
603081.SH,大丰实业,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-31.24,36.29,39.78,-8.58,-22.66
603081.SH,大丰实业,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,97.02,97.02,2.18,21.72,75.3
603081.SH,大丰实业,4,2019-01-04,rebound_start,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-4.64,61.73,20.66,18.05,-22.69
603081.SH,大丰实业,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,64.6,71.28,1.6,10.9,53.7
603081.SH,大丰实业,6,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,6.54,18.5,6.28,35.28,-28.74
603081.SH,大丰实业,7,2020-07-01,bull_start,accumulation,空仓观望,C,accumulation,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,0.97,20.07,1.06,15.55,-14.58
603081.SH,大丰实业,8,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,11.35,21.77,6.27,6.19,5.16
603081.SH,大丰实业,9,2021-11-10,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,8.39,44.74,0.19,-11.82,20.21
603081.SH,大丰实业,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,9.97,19.56,4.6,4.02,5.95
603081.SH,大丰实业,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,34.77,40.76,2.02,13.57,21.2
603081.SH,大丰实业,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-12.89,26.44,14.08,-5.02,-7.87
603081.SH,大丰实业,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-8.45,26.78,36.23,2.21,-10.66
603081.SH,大丰实业,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,11.72,51.48,9.82,8.74,2.98
603081.SH,大丰实业,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-13.94,3.88,19.48,-3.95,-9.99
603081.SH,大丰实业,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,37.0,59.44,3.11,21.64,15.36
603081.SH,大丰实业,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,3.02,61.21,12.87,3.48,-0.46
603081.SH,大丰实业,18,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-13.06,6.44,42.47,3.44,-16.5
603081.SH,大丰实业,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,36.98,46.3,9.42,17.08,19.9
603081.SH,大丰实业,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,22.88,35.97,5.27,18.32,4.56
300099.SZ,尤洛卡,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-6.62,18.18,13.58,14.49,-21.11
300099.SZ,尤洛卡,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-6.42,56.03,13.42,-8.58,2.16
300099.SZ,尤洛卡,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,39.95,40.45,2.01,21.72,18.23
300099.SZ,尤洛卡,4,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,76.96,191.94,6.45,18.05,58.91
300099.SZ,尤洛卡,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-2.71,29.32,14.29,10.9,-13.61
300099.SZ,尤洛卡,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,31.97,31.97,14.97,35.28,-3.31
300099.SZ,尤洛卡,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0247,danger,1,0.035651,0.1077,OTHER,41.08,119.46,0.72,15.55,25.53
300099.SZ,尤洛卡,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,2.87,37.91,6.61,6.19,-3.32
300099.SZ,尤洛卡,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-11.22,14.48,16.61,-11.82,0.6
300099.SZ,尤洛卡,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,17.38,31.69,2.73,4.02,13.36
300099.SZ,尤洛卡,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,7.52,18.03,8.31,13.57,-6.05
300099.SZ,尤洛卡,12,2023-05-25,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.64,9.58,7.19,-5.02,4.38
300099.SZ,尤洛卡,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-11.13,14.49,37.81,2.21,-13.34
300099.SZ,尤洛卡,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0938,danger,1,0.041068,0.1497,MD_NO_LPPL,19.58,50.13,8.09,8.74,10.84
300099.SZ,尤洛卡,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-6.59,12.62,23.92,-3.95,-2.64
300099.SZ,尤洛卡,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,36.23,63.34,3.25,21.64,14.59
300099.SZ,尤洛卡,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.49,41.34,6.71,3.48,17.01
300099.SZ,尤洛卡,18,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-1.95,11.27,26.56,3.44,-5.39
300099.SZ,尤洛卡,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,30.05,39.72,7.21,17.08,12.97
300099.SZ,尤洛卡,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.71,28.64,4.85,18.32,2.39
300751.SZ,迈为股份,5,2019-08-06,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-6.54,18.41,16.69,10.9,-17.44
300751.SZ,迈为股份,6,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,144.57,156.13,5.27,35.28,109.29
300751.SZ,迈为股份,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,64.62,64.74,1.39,15.55,49.07
300751.SZ,迈为股份,8,2021-07-28,structural_low,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,25.41,41.81,1.63,6.19,19.22
300751.SZ,迈为股份,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-23.77,10.97,35.3,-11.82,-11.95
300751.SZ,迈为股份,10,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,59.75,73.68,3.05,4.02,55.73
300751.SZ,迈为股份,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0168,danger,1,0.043473,0.145,MD_NO_LPPL,-29.05,10.16,31.06,13.57,-42.62
300751.SZ,迈为股份,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-28.36,19.63,35.54,-5.02,-23.34
300751.SZ,迈为股份,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.52,13.65,18.64,2.21,2.31
300751.SZ,迈为股份,14,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,12.67,33.48,7.69,8.74,3.93
300751.SZ,迈为股份,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-41.03,9.69,49.05,-3.95,-37.08
300751.SZ,迈为股份,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,24.53,88.39,9.16,21.64,2.89
300751.SZ,迈为股份,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-30.34,8.46,31.34,3.48,-33.82
300751.SZ,迈为股份,18,2025-03-04,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-27.84,4.22,34.05,3.44,-31.28
300751.SZ,迈为股份,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,14.21,23.75,5.57,17.08,-2.87
300751.SZ,迈为股份,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,27.31,31.94,7.48,18.32,8.99
603569.SH,长久物流,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-5.1,24.9,12.16,14.49,-19.59
603569.SH,长久物流,2,2018-02-09,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-34.56,24.56,39.0,-8.58,-25.98
603569.SH,长久物流,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,17.42,25.57,4.67,21.72,-4.3
603569.SH,长久物流,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.89,41.19,7.88,18.05,-18.94
603569.SH,长久物流,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-4.26,16.85,8.24,10.9,-15.16
603569.SH,长久物流,6,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.48,26.71,0.36,35.28,-14.8
603569.SH,长久物流,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-3.07,33.52,4.09,15.55,-18.62
603569.SH,长久物流,8,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,5.84,29.02,3.63,6.19,-0.35
603569.SH,长久物流,9,2021-11-10,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,28.75,76.41,1.41,-11.82,40.57
603569.SH,长久物流,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,31.78,37.33,7.94,4.02,27.76
603569.SH,长久物流,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,15.78,29.64,1.2,13.57,2.21
603569.SH,长久物流,12,2023-05-25,structural_low,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,50.46,82.67,10.09,-5.02,55.48
603569.SH,长久物流,13,2023-10-23,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-34.35,12.45,51.02,2.21,-36.56
603569.SH,长久物流,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-12.8,32.92,17.14,8.74,-21.54
603569.SH,长久物流,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-23.98,-0.45,32.58,-3.95,-20.03
603569.SH,长久物流,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,17.65,58.01,2.61,21.64,-3.99
603569.SH,长久物流,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.82,34.06,-0.29,3.48,17.34
603569.SH,长久物流,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,3.24,24.46,5.27,3.44,-0.2
603569.SH,长久物流,19,2025-04-07,event_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,1.26,16.29,7.7,17.08,-15.82
603569.SH,长久物流,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,12.52,17.62,6.64,18.32,-5.8
688598.SH,金博股份,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,46.6,59.48,5.49,6.19,40.41
688598.SH,金博股份,9,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-30.33,15.99,39.72,-11.82,-18.51
688598.SH,金博股份,10,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,43.2,89.61,3.89,4.02,39.18
688598.SH,金博股份,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-26.81,11.6,29.61,13.57,-40.38
688598.SH,金博股份,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-51.61,11.95,53.6,-5.02,-46.59
688598.SH,金博股份,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-40.17,7.97,56.78,2.21,-42.38
688598.SH,金博股份,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-21.91,56.01,26.66,8.74,-30.65
688598.SH,金博股份,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-55.51,4.16,61.97,-3.95,-51.56
688598.SH,金博股份,16,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,36.24,129.23,3.17,21.64,14.6
688598.SH,金博股份,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,23.54,75.3,0.79,3.48,20.06
688598.SH,金博股份,18,2025-03-04,bull_start,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-4.71,25.12,22.03,3.44,-8.15
688598.SH,金博股份,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,15.85,22.1,8.89,17.08,-1.23
688598.SH,金博股份,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,25.08,36.28,7.36,18.32,6.76
300561.SZ,*ST汇科,2,2018-02-09,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-42.77,60.93,51.21,-8.58,-34.19
300561.SZ,*ST汇科,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.96,11.04,29.33,21.72,-22.68
300561.SZ,*ST汇科,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,14.69,91.02,18.32,18.05,-3.36
300561.SZ,*ST汇科,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,31.89,46.74,3.61,10.9,20.99
300561.SZ,*ST汇科,6,2020-03-23,event_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,6.88,39.29,19.76,35.28,-28.4
300561.SZ,*ST汇科,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,28.51,90.41,-6.86,15.55,12.96
300561.SZ,*ST汇科,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,2.02,35.6,8.06,6.19,-4.17
300561.SZ,*ST汇科,9,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,16.2,76.28,1.06,-11.82,28.02
300561.SZ,*ST汇科,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,14.18,39.09,3.22,4.02,10.16
300561.SZ,*ST汇科,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,34.04,57.3,11.78,13.57,20.47
300561.SZ,*ST汇科,12,2023-05-25,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,8.43,58.81,19.78,-5.02,13.45
300561.SZ,*ST汇科,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-15.13,16.61,43.3,2.21,-17.34
300561.SZ,*ST汇科,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,22.02,56.79,9.7,8.74,13.28
300561.SZ,*ST汇科,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,77.36,92.57,17.81,-3.95,81.31
300561.SZ,*ST汇科,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,473.01,649.07,1.64,21.64,451.37
300561.SZ,*ST汇科,17,2025-01-13,structural_low,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-77.92,9.48,82.21,3.48,-81.4
300561.SZ,*ST汇科,18,2025-03-04,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-72.22,25.46,74.35,3.44,-75.66
300561.SZ,*ST汇科,19,2025-04-07,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.56,44.72,37.51,17.08,-12.52
300561.SZ,*ST汇科,20,2025-04-18,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-4.61,7.19,41.9,18.32,-22.93
301267.SZ,华厦眼科,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-34.55,5.86,43.59,2.21,-36.76
301267.SZ,华厦眼科,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-18.35,16.59,22.08,8.74,-27.09
301267.SZ,华厦眼科,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-29.02,1.75,38.23,-3.95,-25.07
301267.SZ,华厦眼科,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,10.73,80.26,2.51,21.64,-10.91
301267.SZ,华厦眼科,17,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,8.03,31.05,1.41,3.48,4.55
