run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
65,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,3,2,1.0,0.05,15,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
66,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,3,2,1.0,0.05,20,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
69,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,3,2,1.02,0.05,15,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
70,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,3,2,1.02,0.05,20,1.0,1.043360577254214,0.04336057725421405,-0.08202327530145626,0.007113719015652498,0.021304301358615052,0.02532369373730895,-0.2809115877583048,5,5,0.5964214711729622,5.2596184872373835,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5947916666666666,DANGER,0-20%
3,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.0,0.08,15,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
4,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.0,0.08,20,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
7,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.02,0.08,15,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
8,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,2,3,1,2,1.02,0.08,20,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
51,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.0,0.08,15,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
52,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.0,0.08,20,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
