date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source
2023-07-25,399001.SZ,10909.19,11021.93,10909.19,11021.29,438411550.0,none,0.0,持有,hold,0.0,0.9656059826416451,-0.025227899275905186,-0.04941746052944629,optimal_yaml
2023-07-26,399001.SZ,11001.86,11001.86,10942.41,10968.98,415177960.0,none,0.0,持有,hold,0.0,0.9449909600106315,-0.029854429254599024,-0.04941746052944629,optimal_yaml
2023-07-27,399001.SZ,10985.58,11024.01,10904.74,10923.77,419988951.0,none,0.0,持有,hold,0.0,0.9478269607002905,-0.03385300352981868,-0.04941746052944629,optimal_yaml
2023-07-28,399001.SZ,10895.48,11120.59,10877.4,11100.4,469495575.0,none,0.0,持有,hold,0.0,1.0208242999060257,-0.01823105762776034,-0.04941746052944629,optimal_yaml
2023-07-31,399001.SZ,11158.72,11289.16,11153.72,11183.91,534958540.0,none,0.0,持有,hold,0.0,1.0689203244597434,-0.010845060332392076,-0.04941746052944629,optimal_yaml
2023-08-01,399001.SZ,11168.5,11211.68,11102.84,11143.23,480961382.0,none,0.0,持有,hold,0.0,1.0599863205953313,-0.014442981179902281,-0.04941746052944629,optimal_yaml
2023-08-02,399001.SZ,11120.86,11176.94,11073.23,11104.16,428488637.0,none,0.0,持有,hold,0.0,1.016832090360775,-0.01789850643831492,-0.04941746052944629,optimal_yaml
2023-08-03,399001.SZ,11067.75,11164.76,11067.29,11163.42,415941239.0,none,0.0,持有,hold,0.0,1.0424819199981112,-0.012657287425938857,-0.04941746052944629,optimal_yaml
2023-08-04,399001.SZ,11229.46,11305.5,11185.9,11238.06,486043733.0,none,0.0,持有,hold,0.0,1.0563034663361002,-0.006055792537586813,-0.04941746052944629,optimal_yaml
2023-08-07,399001.SZ,11207.58,11207.58,11113.14,11145.03,416526632.0,none,0.0,持有,hold,0.0,1.0778785246734506,-0.014283781142401808,-0.04941746052944629,optimal_yaml
2023-08-08,399001.SZ,11126.69,11156.21,11075.45,11098.45,379190258.0,none,0.0,持有,hold,0.0,1.0592005695826674,-0.018403524335052435,-0.04941746052944629,optimal_yaml
