run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
56,000905.SH,中证500,single_window,9,40,120,120,0.1,0.2,2,3,1,1,1.0,0.05,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
81,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
82,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.03,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
83,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.03,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
84,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.03,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
85,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.05,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
86,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.05,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
87,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.05,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
88,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.15000000000000002,2,3,1,1,1.0,0.05,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
113,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.03,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
114,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.03,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
115,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.03,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
116,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.03,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
117,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.05,5,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
118,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.05,5,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
119,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.05,10,1.0,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
120,000905.SH,中证500,single_window,9,40,120,120,0.15000000000000002,0.2,2,3,1,1,1.0,0.05,10,1.05,1.1036897134968509,0.10368971349685085,0.44193218961860836,0.016612307103605284,-0.04641267701699969,0.04184770130500288,-0.3969706001896761,1,1,0.7077534791252486,0.9997000899730082,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
9,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,2,1,2,1.0,0.03,5,1.0,1.101496177717884,0.101496177717884,0.44193218961860836,0.01627461245451922,-0.046750371666085755,0.04099702206345522,-0.39697060018967634,1,1,0.711066931742876,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
11,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,2,1,2,1.0,0.03,10,1.0,1.101496177717884,0.101496177717884,0.44193218961860836,0.01627461245451922,-0.046750371666085755,0.04099702206345522,-0.39697060018967634,1,1,0.711066931742876,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
13,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,2,1,2,1.0,0.05,5,1.0,1.101496177717884,0.101496177717884,0.44193218961860836,0.01627461245451922,-0.046750371666085755,0.04099702206345522,-0.39697060018967634,1,1,0.711066931742876,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
15,000905.SH,中证500,single_window,9,40,120,120,0.1,0.15000000000000002,2,2,1,2,1.0,0.05,10,1.0,1.101496177717884,0.101496177717884,0.44193218961860836,0.01627461245451922,-0.046750371666085755,0.04099702206345522,-0.39697060018967634,1,1,0.711066931742876,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
