date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source
2020-04-08,000016.SH,2742.36,2753.49,2736.09,2743.89,25401676.0,none,0.0,持有,hold,0.0,0.7415286858710474,-0.050018003295988156,-0.15190171202125868,optimal_yaml
2020-04-09,000016.SH,2754.72,2760.59,2749.42,2752.59,23820497.0,none,0.0,持有,hold,0.0,0.653712843643032,-0.03145342331754619,-0.15190171202125868,optimal_yaml
2020-04-10,000016.SH,2755.2,2787.28,2742.52,2749.85,25444794.0,none,0.0,持有,hold,0.0,0.6395490500216915,-0.017479106893385388,-0.15190171202125868,optimal_yaml
2020-04-13,000016.SH,2740.09,2749.48,2731.03,2739.17,19187662.0,none,0.0,持有,hold,0.0,0.589200132751352,-0.006614903115604753,-0.15190171202125868,optimal_yaml
2020-04-14,000016.SH,2756.5,2785.8,2745.99,2785.72,26722995.0,none,0.0,持有,hold,0.0,0.5661470937827244,0.0,-0.15190171202125868,optimal_yaml
2020-04-15,000016.SH,2783.28,2788.09,2761.44,2764.49,23051495.0,none,0.0,持有,hold,0.0,0.5346290690882055,-0.007621010008184603,-0.15190171202125868,optimal_yaml
2020-04-16,000016.SH,2751.69,2771.43,2750.29,2768.26,23016379.0,none,0.0,持有,hold,0.0,0.5294988769504942,-0.006267679450913777,-0.15190171202125868,optimal_yaml
2020-04-17,000016.SH,2790.83,2825.96,2782.71,2809.08,34869719.0,none,0.0,持有,hold,0.0,0.5643094879861393,0.0,-0.15190171202125868,optimal_yaml
2020-04-20,000016.SH,2812.8,2821.01,2799.92,2819.79,27627564.0,none,0.0,持有,hold,0.0,0.5666859127519988,0.0,-0.15190171202125868,optimal_yaml
2020-04-21,000016.SH,2808.91,2808.91,2767.27,2784.53,24943676.0,none,0.0,持有,hold,0.0,0.6145630656395275,-0.012504477283769244,-0.12547422690659926,optimal_yaml
2020-04-22,000016.SH,2774.44,2804.24,2768.4,2804.24,20694563.0,none,0.0,持有,hold,0.0,0.634061053498058,-0.005514595058497274,-0.11132611238307932,optimal_yaml
2020-04-23,000016.SH,2813.73,2820.24,2794.46,2797.66,24529563.0,none,0.0,持有,hold,0.0,0.6269953525964833,-0.007848102163636295,-0.11132611238307932,optimal_yaml
2020-04-24,000016.SH,2789.05,2789.05,2770.34,2776.02,19914774.0,none,0.0,持有,hold,0.0,0.6645884131352964,-0.015522432521570706,-0.11132611238307932,optimal_yaml
2020-04-27,000016.SH,2786.47,2818.54,2783.17,2805.22,23147140.0,none,0.0,持有,hold,0.0,0.6811081163936398,-0.005167051447093618,-0.11132611238307932,optimal_yaml
2020-04-28,000016.SH,2814.23,2832.06,2781.15,2825.14,27084228.0,none,0.0,持有,hold,0.0,0.7582421847708791,0.0,-0.11132611238307932,optimal_yaml
2020-04-29,000016.SH,2814.6,2852.1,2814.07,2844.81,25430134.0,none,0.0,持有,hold,0.0,0.8273895131207716,0.0,-0.11132611238307932,optimal_yaml
2020-04-30,000016.SH,2851.14,2882.7,2851.14,2861.91,30389053.0,none,0.0,持有,hold,0.0,0.8543788957334553,0.0,-0.08261519210207668,optimal_yaml
2020-05-06,000016.SH,2823.29,2865.11,2823.27,2863.85,35459781.0,none,0.0,持有,hold,0.0,0.9293571236692149,0.0,-0.0736606684859551,optimal_yaml
2020-05-07,000016.SH,2860.96,2863.16,2845.66,2854.42,23902000.0,none,0.0,持有,hold,0.0,0.9109238711425999,-0.0032927702219039956,-0.05704427163482906,optimal_yaml
2020-05-08,000016.SH,2864.86,2883.69,2858.11,2873.01,27037179.0,none,0.0,持有,hold,0.0,0.9452060620667153,0.0,-0.050018003295988156,optimal_yaml
2020-05-11,000016.SH,2876.77,2897.99,2864.96,2871.85,25308998.0,none,0.0,持有,hold,0.0,0.9912335477749846,-0.00040375773143852545,-0.03145342331754619,optimal_yaml
2020-05-12,000016.SH,2871.31,2880.5,2855.02,2869.6,21330150.0,none,0.0,持有,hold,0.0,0.9460261616040091,-0.0011869085036252391,-0.017479106893385388,optimal_yaml
2020-05-13,000016.SH,2860.82,2869.7,2845.34,2867.71,18325651.0,none,0.0,持有,hold,0.0,0.9680053954004791,-0.001844755152262012,-0.015522432521570706,optimal_yaml
2020-05-14,000016.SH,2854.78,2854.78,2833.95,2834.53,19818343.0,none,0.0,持有,hold,0.0,0.9417182270007084,-0.01339361853944121,-0.015522432521570706,optimal_yaml
2020-05-15,000016.SH,2845.91,2849.17,2818.37,2819.69,19470580.0,none,0.0,持有,hold,0.0,0.9400074311315275,-0.0185589329657746,-0.0185589329657746,optimal_yaml
2020-05-18,000016.SH,2821.73,2849.85,2813.26,2837.17,22626866.0,none,0.0,持有,hold,0.0,0.9654366331427064,-0.012474721633408903,-0.0185589329657746,optimal_yaml
2020-05-19,000016.SH,2869.23,2872.7,2854.89,2860.67,22705516.0,none,0.0,持有,hold,0.0,0.9826464876860955,-0.004295146901681535,-0.0185589329657746,optimal_yaml
2020-05-20,000016.SH,2861.59,2864.67,2847.26,2856.14,19949229.0,none,0.0,持有,hold,0.0,0.9350824638759411,-0.005871890456350726,-0.0185589329657746,optimal_yaml
2020-05-21,000016.SH,2866.75,2867.91,2844.14,2846.82,19071145.0,none,0.0,持有,hold,0.0,0.8839511860551743,-0.009115874988252726,-0.0185589329657746,optimal_yaml
2020-05-22,000016.SH,2840.88,2841.11,2775.31,2775.81,25971302.0,none,0.0,持有,hold,0.0,0.9574769607822714,-0.03383211335846381,-0.03383211335846381,optimal_yaml
2020-05-25,000016.SH,2784.43,2789.82,2762.3,2789.71,18674923.0,none,0.0,持有,hold,0.0,0.940243865414433,-0.02899398192139957,-0.03383211335846381,optimal_yaml
2020-05-26,000016.SH,2806.25,2811.83,2796.85,2808.84,18110409.0,none,0.0,持有,hold,0.0,0.9023653093565707,-0.022335460022763653,-0.03383211335846381,optimal_yaml
2020-05-27,000016.SH,2810.48,2814.56,2790.84,2795.48,19759953.0,none,0.0,持有,hold,0.0,0.9173514580228438,-0.02698563527450315,-0.03383211335846381,optimal_yaml
2020-05-28,000016.SH,2797.37,2830.46,2785.32,2809.66,22943372.0,none,0.0,持有,hold,0.0,0.9516369785937628,-0.022050045074677893,-0.03383211335846381,optimal_yaml
2020-05-29,000016.SH,2791.62,2813.83,2788.87,2806.66,21471026.0,none,0.0,持有,hold,0.0,0.9391305823661888,-0.02309424610426014,-0.03383211335846381,optimal_yaml
2020-06-01,000016.SH,2832.22,2873.05,2832.22,2870.36,28433443.0,none,0.0,持有,hold,0.0,1.0287732286647322,-0.000922377576131006,-0.03383211335846381,optimal_yaml
2020-06-02,000016.SH,2864.53,2890.81,2862.68,2885.92,26703943.0,none,0.0,持有,hold,0.0,1.0385046896259293,0.0,-0.03383211335846381,optimal_yaml
2020-06-03,000016.SH,2900.87,2922.78,2889.08,2889.11,27840975.0,none,0.0,持有,hold,0.0,1.049068469123657,0.0,-0.03383211335846381,optimal_yaml
2020-06-04,000016.SH,2900.96,2902.9,2876.44,2883.36,21894729.0,none,0.0,持有,hold,0.0,1.0410444924396811,-0.001990232286067317,-0.03383211335846381,optimal_yaml
2020-06-05,000016.SH,2886.23,2896.35,2871.87,2896.35,21269701.0,none,0.0,持有,hold,0.0,1.0179483187209089,0.0,-0.03383211335846381,optimal_yaml
2020-06-08,000016.SH,2907.68,2925.2,2904.04,2909.59,29300629.0,none,0.0,持有,hold,0.0,1.0084331005671,0.0,-0.03383211335846381,optimal_yaml
2020-06-09,000016.SH,2911.95,2931.54,2905.84,2928.3,24400880.0,none,0.0,持有,hold,0.0,1.0267763656421445,0.0,-0.03383211335846381,optimal_yaml
2020-06-10,000016.SH,2925.17,2925.17,2905.21,2908.48,22717666.0,none,0.0,持有,hold,0.0,1.0262000477523467,-0.006768432196154861,-0.03383211335846381,optimal_yaml
2020-06-11,000016.SH,2899.49,2907.66,2867.2,2876.51,28998543.0,none,0.0,持有,hold,0.0,0.9629115569957263,-0.017686029436874584,-0.03383211335846381,optimal_yaml
2020-06-12,000016.SH,2840.8,2884.99,2837.55,2884.12,34095944.0,none,0.0,持有,hold,0.0,1.0054522771561607,-0.015087251989208905,-0.03383211335846381,optimal_yaml
2020-06-15,000016.SH,2862.49,2875.03,2838.61,2838.61,29310497.0,none,0.0,持有,hold,0.0,1.0540138638859708,-0.030628692415394565,-0.03383211335846381,optimal_yaml
2020-06-16,000016.SH,2867.71,2879.53,2861.01,2878.99,24218333.0,none,0.0,持有,hold,0.0,1.0879892839914558,-0.016839121674691926,-0.03383211335846381,optimal_yaml
2020-06-17,000016.SH,2879.85,2882.1,2864.16,2881.13,22244613.0,none,0.0,持有,hold,0.0,1.0266581901125016,-0.016108322234743677,-0.03383211335846381,optimal_yaml
2020-06-18,000016.SH,2872.17,2892.12,2860.5,2888.96,27634304.0,none,0.0,持有,hold,0.0,1.0344393363128401,-0.013434415872690675,-0.03383211335846381,optimal_yaml
2020-06-19,000016.SH,2891.31,2933.9,2888.92,2925.94,37137361.0,none,0.0,持有,hold,0.0,0.9883396572194173,-0.0008059283543353501,-0.030628692415394565,optimal_yaml
2020-06-22,000016.SH,2921.3,2947.61,2912.49,2921.89,37262985.0,none,0.0,持有,hold,0.0,1.0009898144896074,-0.002188983369190378,-0.030628692415394565,optimal_yaml
2020-06-23,000016.SH,2913.01,2929.8,2902.12,2925.42,27540128.0,none,0.0,持有,hold,0.0,0.9781456876370344,-0.0009835057883413878,-0.030628692415394565,optimal_yaml
2020-06-24,000016.SH,2928.52,2947.19,2926.84,2943.47,30179573.0,none,0.0,持有,hold,0.0,0.9659919525364754,0.0,-0.030628692415394565,optimal_yaml
2020-06-29,000016.SH,2935.54,2942.49,2909.45,2925.48,32483377.0,none,0.0,持有,hold,0.0,0.9846029002168192,-0.006111833991853111,-0.030628692415394565,optimal_yaml
2020-06-30,000016.SH,2933.93,2951.12,2928.68,2942.07,27015598.0,none,0.0,持有,hold,0.0,0.9757532559551927,-0.00047562910442422446,-0.030628692415394565,optimal_yaml
2020-07-01,000016.SH,2950.49,3010.36,2941.38,3009.86,42668069.0,none,0.0,持有,hold,0.0,1.0645059153827305,0.0,-0.030628692415394565,optimal_yaml
2020-07-02,000016.SH,3005.36,3088.96,3003.78,3084.24,67223806.0,none,0.0,持有,hold,0.0,1.185067745872143,0.0,-0.030628692415394565,optimal_yaml
2020-07-03,000016.SH,3101.39,3159.17,3101.26,3159.16,78209416.0,none,0.0,持有,hold,0.0,1.2408620643434398,0.0,-0.030628692415394565,optimal_yaml
2020-07-06,000016.SH,3198.74,3384.87,3198.74,3374.14,122167869.0,none,0.0,持有,hold,0.0,1.5611755652005967,0.0,-0.030628692415394565,optimal_yaml
2020-07-07,000016.SH,3438.86,3465.47,3381.76,3381.76,108624139.0,none,0.0,持有,hold,0.0,1.596668306863014,0.0,-0.030628692415394565,optimal_yaml
2020-07-08,000016.SH,3378.11,3466.63,3371.59,3429.94,91457213.0,none,0.0,持有,hold,0.0,1.6360460392436122,0.0,-0.030628692415394565,optimal_yaml
2020-07-09,000016.SH,3426.6,3451.93,3403.73,3442.02,84934440.0,none,0.0,持有,hold,0.0,1.6265916097037931,0.0,-0.030628692415394565,optimal_yaml
2020-07-10,000016.SH,3404.0,3411.09,3338.59,3351.78,79046518.0,none,0.0,持有,hold,0.0,1.6788533309170859,-0.026217163177436387,-0.030628692415394565,optimal_yaml
2020-07-13,000016.SH,3338.71,3421.94,3327.7,3390.12,80024186.0,none,0.0,持有,hold,0.0,1.6788887396572285,-0.015078355151916578,-0.030628692415394565,optimal_yaml
2020-07-14,000016.SH,3374.07,3391.9,3310.89,3348.03,76786395.0,none,0.0,持有,hold,0.0,1.6703146067241499,-0.027306639705754088,-0.030628692415394565,optimal_yaml
2020-07-15,000016.SH,3363.92,3374.29,3303.15,3313.76,70412031.0,none,0.0,持有,hold,0.0,1.6564599454557543,-0.03726300253920656,-0.03726300253920656,optimal_yaml
2020-07-16,000016.SH,3313.56,3326.69,3162.03,3162.03,74683068.0,none,0.0,持有,hold,0.0,1.7685567515361889,-0.08134467551031077,-0.08134467551031077,optimal_yaml
2020-07-17,000016.SH,3181.7,3223.54,3151.22,3185.89,49449099.0,none,0.0,持有,hold,0.0,1.7228368756782506,-0.07441269951946827,-0.08134467551031077,optimal_yaml
2020-07-20,000016.SH,3219.92,3293.63,3189.47,3287.92,63047536.0,none,0.0,持有,hold,0.0,1.7286299217319403,-0.04477022213700088,-0.08134467551031077,optimal_yaml
2020-07-21,000016.SH,3302.72,3305.2,3272.47,3286.81,44511981.0,none,0.0,持有,hold,0.0,1.5952377006683223,-0.04509270718938296,-0.08134467551031077,optimal_yaml
2020-07-22,000016.SH,3278.74,3354.72,3273.81,3291.36,54403751.0,none,0.0,持有,hold,0.0,1.5120450127693006,-0.043770809001690836,-0.08134467551031077,optimal_yaml
2020-07-23,000016.SH,3263.07,3303.43,3224.51,3284.11,55665583.0,none,0.0,持有,hold,0.0,1.444486314752386,-0.045877130289771695,-0.08134467551031077,optimal_yaml
2020-07-24,000016.SH,3265.52,3270.56,3136.64,3158.29,60638136.0,none,0.0,持有,hold,0.0,1.3038049131277847,-0.08243124676788627,-0.08243124676788627,optimal_yaml
2020-07-27,000016.SH,3178.05,3194.14,3136.03,3163.23,37627456.0,none,0.0,持有,hold,0.0,1.221370424814398,-0.08099604302124919,-0.08243124676788627,optimal_yaml
2020-07-28,000016.SH,3188.96,3205.57,3168.9,3185.89,35710451.0,none,0.0,持有,hold,0.0,1.1290935150743646,-0.07441269951946827,-0.08243124676788627,optimal_yaml
2020-07-29,000016.SH,3184.72,3245.7,3171.04,3243.39,43648691.0,none,0.0,持有,hold,0.0,1.1168450475361742,-0.0577073927519306,-0.08243124676788627,optimal_yaml
2020-07-30,000016.SH,3252.2,3263.19,3231.36,3231.52,36108945.0,none,0.0,持有,hold,0.0,1.0238007956837862,-0.06115594912289879,-0.08243124676788627,optimal_yaml
2020-07-31,000016.SH,3226.42,3284.38,3199.91,3249.34,42897905.0,none,0.0,持有,hold,0.0,0.9915273190465498,-0.05597875666033314,-0.08243124676788627,optimal_yaml
2020-08-03,000016.SH,3271.18,3284.79,3251.82,3281.1,48299026.0,none,0.0,持有,hold,0.0,0.9389995048083881,-0.04675161678316808,-0.08243124676788627,optimal_yaml
2020-08-04,000016.SH,3293.92,3329.56,3279.14,3312.13,62540477.0,none,0.0,持有,hold,0.0,0.9116923820466911,-0.03773656167018202,-0.08243124676788627,optimal_yaml
2020-08-05,000016.SH,3298.14,3300.9,3257.29,3292.31,45579284.0,none,0.0,持有,hold,0.0,0.8148903777707224,-0.04349480828118368,-0.08243124676788627,optimal_yaml
2020-08-06,000016.SH,3295.43,3311.36,3243.65,3292.2,48945753.0,none,0.0,持有,hold,0.0,0.80964949080771,-0.028883933312095156,-0.08243124676788627,optimal_yaml
2020-08-07,000016.SH,3277.44,3288.79,3219.42,3263.75,48981049.0,none,0.0,持有,hold,0.0,0.782096717454449,-0.037275966632449586,-0.08243124676788627,optimal_yaml
2020-08-10,000016.SH,3250.54,3309.98,3232.09,3285.76,53271403.0,none,0.0,持有,hold,0.0,0.8233891343238413,-0.018598997022129415,-0.08243124676788627,optimal_yaml
2020-08-11,000016.SH,3291.34,3333.75,3257.37,3262.82,53822802.0,none,0.0,持有,hold,0.0,0.8238821862388415,-0.01537226594563279,-0.08243124676788627,optimal_yaml
2020-08-12,000016.SH,3255.54,3266.58,3199.55,3249.74,51024947.0,none,0.0,持有,hold,0.0,0.8199570676200225,-0.018836821018498817,-0.08243124676788627,optimal_yaml
2020-08-13,000016.SH,3261.13,3265.51,3230.17,3241.84,37092071.0,none,0.0,持有,hold,0.0,0.7362135849495479,-0.021221993098097025,-0.08243124676788627,optimal_yaml
2020-08-14,000016.SH,3236.95,3292.03,3230.21,3288.51,36747477.0,none,0.0,持有,hold,0.0,0.7552254043551309,-0.007131362597482593,-0.08243124676788627,optimal_yaml
2020-08-17,000016.SH,3300.9,3397.5,3299.21,3368.85,75899031.0,none,0.0,持有,hold,0.0,0.8339652586320376,0.0,-0.08243124676788627,optimal_yaml
