symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,factor_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
000756.SZ,新华制药,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-9.35,24.09,29.73,2.21,-11.56
000756.SZ,新华制药,14,2024-02-05,crash_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,6.38,31.02,3.65,8.74,-2.36
000756.SZ,新华制药,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-8.85,5.03,17.76,-3.95,-4.9
000756.SZ,新华制药,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,8.61,31.96,3.42,21.64,-13.03
000756.SZ,新华制药,17,2024-10-08,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-14.33,4.42,17.45,-7.69,-6.64
000756.SZ,新华制药,18,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,3.74,14.7,16.43,3.48,0.26
000756.SZ,新华制药,19,2025-03-04,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,12.48,19.23,15.59,3.44,9.04
000756.SZ,新华制药,20,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.48,30.67,9.08,17.08,2.4
600623.SH,华谊集团,1,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,4.45,7.3,18.02,21.72,-17.27
600623.SH,华谊集团,2,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.39,47.48,1.42,18.05,-17.66
600623.SH,华谊集团,3,2019-08-06,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,-10.28,2.37,15.81,10.9,-21.18
600623.SH,华谊集团,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,9.91,13.83,6.17,35.28,-25.37
600623.SH,华谊集团,5,2020-07-01,bull_start,accumulation,观察等待,C,spring,True,True,BUY,13.51,17.57,0.39,15.55,-2.04
600623.SH,华谊集团,6,2021-03-09,structural_low,markup,持有观察,C,markup,True,False,AVOID,23.88,32.19,9.37,2.78,21.1
600623.SH,华谊集团,7,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,4.44,83.94,-1.14,6.19,-1.75
600623.SH,华谊集团,8,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-10.01,4.26,18.0,-11.82,1.81
600623.SH,华谊集团,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,6.1,28.51,0.71,4.02,2.08
600623.SH,华谊集团,10,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.87,16.64,0.0,13.57,-2.7
600623.SH,华谊集团,11,2022-12-23,rebound_start,accumulation,空仓观望,C,sos_candidate,True,False,HOLD,3.76,10.97,2.04,2.86,0.9
600623.SH,华谊集团,12,2023-05-25,structural_low,accumulation,观察等待,C,spring,True,True,BUY,2.09,9.0,3.86,-5.02,7.11
600623.SH,华谊集团,13,2023-10-23,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.33,17.76,17.6,2.21,-1.88
600623.SH,华谊集团,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,13.36,38.17,4.39,8.74,4.62
600623.SH,华谊集团,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,-10.24,0.14,23.14,-3.95,-6.29
600623.SH,华谊集团,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,21.04,42.81,1.44,21.64,-0.6
600623.SH,华谊集团,17,2024-10-08,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-14.1,0.91,16.56,-7.69,-6.41
600623.SH,华谊集团,18,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,10.57,16.85,3.98,3.48,7.09
600623.SH,华谊集团,19,2025-03-04,bull_start,accumulation,观察等待,C,spring,True,True,BUY,17.52,23.56,5.29,3.44,14.08
600623.SH,华谊集团,20,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,25.57,36.14,3.98,17.08,8.49
600559.SH,老白干酒,1,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,7.75,11.15,19.44,21.72,-13.97
600559.SH,老白干酒,2,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,21.42,66.08,1.19,18.05,3.37
600559.SH,老白干酒,3,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-5.72,15.91,9.86,10.9,-16.62
600559.SH,老白干酒,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,52.76,88.85,0.24,35.28,17.48
600559.SH,老白干酒,5,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,28.42,28.42,25.4,15.55,12.87
600559.SH,老白干酒,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,41.53,71.26,-0.05,2.78,38.75
600559.SH,老白干酒,7,2021-07-28,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,31.85,35.15,12.45,6.19,25.66
600559.SH,老白干酒,8,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-3.55,55.76,13.36,-11.82,8.27
600559.SH,老白干酒,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,26.8,52.84,1.49,4.02,22.78
600559.SH,老白干酒,10,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,62.88,84.74,-0.52,13.57,49.31
600559.SH,老白干酒,11,2022-12-23,rebound_start,markup,持有观察,C,markup,True,False,AVOID,8.14,41.33,3.78,2.86,5.28
600559.SH,老白干酒,12,2023-05-25,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,-18.54,5.41,19.75,-5.02,-13.52
600559.SH,老白干酒,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-15.19,14.64,30.29,2.21,-17.4
600559.SH,老白干酒,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.29,57.88,2.59,8.74,10.55
600559.SH,老白干酒,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,-22.39,0.24,36.1,-3.95,-18.44
600559.SH,老白干酒,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,13.42,57.17,2.71,21.64,-8.22
600559.SH,老白干酒,17,2024-10-08,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,-20.9,6.66,22.57,-7.69,-13.21
600559.SH,老白干酒,18,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-9.42,7.39,10.33,3.48,-12.9
600559.SH,老白干酒,19,2025-03-04,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,-9.33,9.5,11.46,3.44,-12.77
600559.SH,老白干酒,20,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.18,7.37,4.31,17.08,-16.9
301047.SZ,义翘神州,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-6.97,19.5,8.35,4.02,-10.99
301047.SZ,义翘神州,10,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,4.98,29.59,1.85,13.57,-8.59
301047.SZ,义翘神州,11,2022-12-23,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-1.6,20.97,3.41,2.86,-4.46
301047.SZ,义翘神州,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-6.87,2.85,10.79,-5.02,-1.85
301047.SZ,义翘神州,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-6.86,18.29,27.39,2.21,-9.07
301047.SZ,义翘神州,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.83,47.06,4.26,8.74,-6.91
301047.SZ,义翘神州,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,-21.19,0.49,29.8,-3.95,-17.24
301047.SZ,义翘神州,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,7.08,55.54,2.2,21.64,-14.56
301047.SZ,义翘神州,17,2024-10-08,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-23.24,-2.18,30.42,-7.69,-15.55
301047.SZ,义翘神州,18,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,9.85,17.56,1.46,3.48,6.37
301047.SZ,义翘神州,19,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,11.75,14.78,9.68,3.44,8.31
301047.SZ,义翘神州,20,2025-04-07,event_bottom,accumulation,观察等待,C,spring,True,True,BUY,26.12,33.65,1.86,17.08,9.04
300113.SZ,顺网科技,1,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,11.71,13.86,16.86,21.72,-10.01
300113.SZ,顺网科技,2,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,13.08,73.45,10.94,18.05,-4.97
300113.SZ,顺网科技,3,2019-08-06,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,58.15,64.88,3.19,10.9,47.25
300113.SZ,顺网科技,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.17,38.39,17.76,35.28,-23.11
300113.SZ,顺网科技,5,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,-33.59,17.89,37.15,15.55,-49.14
300113.SZ,顺网科技,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-3.03,1.24,17.93,2.78,-5.81
300113.SZ,顺网科技,7,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,10.66,25.61,29.0,6.19,4.47
300113.SZ,顺网科技,8,2021-11-10,rebound_start,markup,持有观察,C,markup,True,False,AVOID,-18.41,23.31,21.59,-11.82,-6.59
300113.SZ,顺网科技,9,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,21.24,66.67,3.96,4.02,17.22
300113.SZ,顺网科技,10,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,27.36,42.49,0.5,13.57,13.79
300113.SZ,顺网科技,11,2022-12-23,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,52.34,80.08,2.25,2.86,49.48
300113.SZ,顺网科技,12,2023-05-25,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-5.37,45.34,10.31,-5.02,-0.35
300113.SZ,顺网科技,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,1.45,37.51,29.48,2.21,-0.76
300113.SZ,顺网科技,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,16.22,51.44,2.44,8.74,7.48
300113.SZ,顺网科技,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-0.98,6.04,16.09,-3.95,2.97
300113.SZ,顺网科技,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,84.64,95.69,4.11,21.64,63.0
300113.SZ,顺网科技,17,2024-10-08,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,33.76,49.03,23.64,-7.69,41.45
300113.SZ,顺网科技,18,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,36.26,83.35,-0.22,3.48,32.78
300113.SZ,顺网科技,19,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.46,26.29,25.48,3.44,-2.98
300113.SZ,顺网科技,20,2025-04-07,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,42.19,45.76,4.86,17.08,25.11
300346.SZ,南大光电,1,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,55.98,60.54,5.87,21.72,34.26
300346.SZ,南大光电,2,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,3.84,68.97,9.32,18.05,-14.21
300346.SZ,南大光电,3,2019-08-06,bear_bottom,markup,持有观察,D,markup,True,False,AVOID,40.44,57.38,14.07,10.9,29.54
300346.SZ,南大光电,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,58.39,90.44,21.17,35.28,23.11
300346.SZ,南大光电,5,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-16.6,26.1,24.99,15.55,-32.15
300346.SZ,南大光电,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,21.79,39.2,16.67,2.78,19.01
300346.SZ,南大光电,7,2021-07-28,structural_low,markup,持有观察,D,markup,True,False,AVOID,-12.04,43.36,16.52,6.19,-18.23
300346.SZ,南大光电,8,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-23.61,10.01,32.88,-11.82,-11.79
300346.SZ,南大光电,9,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,14.44,29.91,14.83,4.02,10.42
300346.SZ,南大光电,10,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,9.23,13.85,12.5,13.57,-4.34
300346.SZ,南大光电,11,2022-12-23,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,12.38,44.16,0.48,2.86,9.52
300346.SZ,南大光电,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-19.42,3.19,24.71,-5.02,-14.4
300346.SZ,南大光电,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-9.84,15.31,39.32,2.21,-12.05
300346.SZ,南大光电,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,69.23,90.88,1.14,8.74,60.49
300346.SZ,南大光电,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,15.31,34.97,8.1,-3.95,19.26
300346.SZ,南大光电,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,48.67,88.64,-0.65,21.64,27.03
300346.SZ,南大光电,17,2024-10-08,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,-10.35,15.49,16.86,-7.69,-2.66
300346.SZ,南大光电,18,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-13.72,12.51,16.61,3.48,-17.2
300346.SZ,南大光电,19,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-19.35,7.41,22.14,3.44,-22.79
300346.SZ,南大光电,20,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-0.11,17.46,14.86,17.08,-17.19
300590.SZ,移为通信,1,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,88.26,88.26,5.28,21.72,66.54
300590.SZ,移为通信,2,2019-01-04,rebound_start,markup,持有观察,C,markup,True,False,AVOID,38.44,86.56,-1.12,18.05,20.39
300590.SZ,移为通信,3,2019-08-06,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,18.83,37.19,6.02,10.9,7.93
300590.SZ,移为通信,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-32.09,9.15,38.1,35.28,-67.37
300590.SZ,移为通信,5,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-2.9,13.75,32.18,15.55,-18.45
300590.SZ,移为通信,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,7.91,8.7,30.55,2.78,5.13
300590.SZ,移为通信,7,2021-07-28,structural_low,markup,持有观察,C,markup,True,False,AVOID,-14.31,11.06,23.75,6.19,-20.5
300590.SZ,移为通信,8,2021-11-10,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,7.37,38.88,2.1,-11.82,19.19
300590.SZ,移为通信,9,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-13.03,27.72,19.16,4.02,-17.05
300590.SZ,移为通信,10,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,16.68,23.84,15.11,13.57,3.11
300590.SZ,移为通信,11,2022-12-23,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,9.21,44.84,1.62,2.86,6.35
300590.SZ,移为通信,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,2.55,12.06,11.53,-5.02,7.57
300590.SZ,移为通信,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-14.44,14.63,40.28,2.21,-16.65
300590.SZ,移为通信,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,59.25,84.36,7.46,8.74,50.51
300590.SZ,移为通信,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,-7.28,10.05,17.42,-3.95,-3.33
300590.SZ,移为通信,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,65.76,81.27,4.03,21.64,44.12
300590.SZ,移为通信,17,2024-10-08,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,-10.22,-0.5,28.83,-7.69,-2.53
300590.SZ,移为通信,18,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-9.71,35.21,23.18,3.48,-13.19
300590.SZ,移为通信,19,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-17.19,6.39,34.76,3.44,-20.63
300590.SZ,移为通信,20,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.26,26.12,6.42,17.08,3.18
603383.SH,顶点软件,1,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,196.71,206.38,1.0,21.72,174.99
603383.SH,顶点软件,2,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,131.12,316.67,3.22,18.05,113.07
603383.SH,顶点软件,3,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,15.26,45.26,8.44,10.9,4.36
603383.SH,顶点软件,4,2020-03-23,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-16.21,12.57,32.25,35.28,-51.49
603383.SH,顶点软件,5,2020-07-01,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,-11.03,44.99,18.07,15.55,-26.58
603383.SH,顶点软件,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,4.53,33.2,3.6,2.78,1.75
603383.SH,顶点软件,7,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,45.4,56.64,-0.04,6.19,39.21
603383.SH,顶点软件,8,2021-11-10,rebound_start,markup,持有观察,C,markup,True,False,AVOID,-22.01,14.58,27.13,-11.82,-10.19
603383.SH,顶点软件,9,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,24.76,35.01,8.71,4.02,20.74
603383.SH,顶点软件,10,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,14.15,25.25,19.7,13.57,0.58
603383.SH,顶点软件,11,2022-12-23,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,41.47,58.74,1.75,2.86,38.61
603383.SH,顶点软件,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,24.69,57.93,0.52,-5.02,29.71
603383.SH,顶点软件,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-31.06,4.74,45.05,2.21,-33.27
603383.SH,顶点软件,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.08,36.48,5.65,8.74,-7.66
603383.SH,顶点软件,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-23.73,8.03,43.07,-3.95,-19.78
603383.SH,顶点软件,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,52.2,92.09,1.29,21.64,30.56
603383.SH,顶点软件,17,2024-10-08,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.55,14.73,21.24,-7.69,8.24
603383.SH,顶点软件,18,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,10.22,32.45,0.81,3.48,6.74
603383.SH,顶点软件,19,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,8.99,14.22,9.68,3.44,5.55
603383.SH,顶点软件,20,2025-04-07,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,18.72,23.35,2.45,17.08,1.64
600620.SH,天宸股份,1,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,44.09,48.52,-1.69,21.72,22.37
600620.SH,天宸股份,2,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,37.59,101.98,7.19,18.05,19.54
600620.SH,天宸股份,3,2019-08-06,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,3.63,19.87,8.99,10.9,-7.27
600620.SH,天宸股份,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,55.62,80.62,3.62,35.28,20.34
600620.SH,天宸股份,5,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,8.36,54.33,2.79,15.55,-7.19
600620.SH,天宸股份,6,2021-03-09,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,24.34,37.34,2.14,2.78,21.56
600620.SH,天宸股份,7,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,27.9,43.42,4.43,6.19,21.71
600620.SH,天宸股份,8,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-0.95,10.56,14.26,-11.82,10.87
600620.SH,天宸股份,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,39.28,53.3,1.51,4.02,35.26
600620.SH,天宸股份,10,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,17.86,22.01,9.39,13.57,4.29
600620.SH,天宸股份,11,2022-12-23,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,8.13,30.09,1.68,2.86,5.27
600620.SH,天宸股份,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-1.39,17.39,4.09,-5.02,3.63
600620.SH,天宸股份,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-36.06,0.0,48.58,2.21,-38.27
600620.SH,天宸股份,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-40.46,7.53,44.09,8.74,-49.2
600620.SH,天宸股份,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-3.7,26.8,29.94,-3.95,0.25
600620.SH,天宸股份,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,16.27,58.13,2.6,21.64,-5.37
600620.SH,天宸股份,17,2024-10-08,crash_bottom,markup,持有观察,C,markup,True,False,AVOID,-11.15,17.77,23.75,-7.69,-3.46
600620.SH,天宸股份,18,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,8.52,20.49,17.85,3.48,5.04
600620.SH,天宸股份,19,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,9.81,18.11,23.58,3.44,6.37
600620.SH,天宸股份,20,2025-04-07,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,35.65,83.04,11.96,17.08,18.57
300394.SZ,天孚通信,1,2018-10-19,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,43.29,49.14,4.94,21.72,21.57
300394.SZ,天孚通信,2,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,6.61,48.58,5.19,18.05,-11.44
300394.SZ,天孚通信,3,2019-08-06,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,18.43,32.58,6.13,10.9,7.53
300394.SZ,天孚通信,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,58.51,60.53,18.53,35.28,23.23
300394.SZ,天孚通信,5,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,8.09,30.56,4.67,15.55,-7.46
300394.SZ,天孚通信,6,2021-03-09,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-30.93,27.65,43.19,2.78,-33.71
300394.SZ,天孚通信,7,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,5.08,20.94,22.33,6.19,-1.11
300394.SZ,天孚通信,8,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-0.21,38.09,4.93,-11.82,11.61
300394.SZ,天孚通信,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,52.12,78.58,3.38,4.02,48.1
300394.SZ,天孚通信,10,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,37.36,63.49,15.11,13.57,23.79
300394.SZ,天孚通信,11,2022-12-23,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,116.28,195.02,0.58,2.86,113.42
300394.SZ,天孚通信,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,25.46,78.65,5.55,-5.02,30.48
300394.SZ,天孚通信,13,2023-10-23,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,56.41,70.83,20.84,2.21,54.2
300394.SZ,天孚通信,14,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-13.76,68.27,16.53,8.74,-22.5
300394.SZ,天孚通信,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-43.64,0.76,52.53,-3.95,-39.69
300394.SZ,天孚通信,16,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,11.95,95.13,5.62,21.64,-9.69
300394.SZ,天孚通信,17,2024-10-08,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-16.83,24.28,31.53,-7.69,-9.14
300394.SZ,天孚通信,18,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-5.68,38.42,34.12,3.48,-9.16
300394.SZ,天孚通信,19,2025-03-04,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,9.13,14.13,34.51,3.44,5.69
300394.SZ,天孚通信,20,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,69.71,85.65,10.15,17.08,52.63
600855.SH,航天长峰,1,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,64.17,71.2,-0.58,21.72,42.45
600855.SH,航天长峰,2,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,16.68,71.84,9.33,18.05,-1.37
600855.SH,航天长峰,3,2019-08-06,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-5.62,16.41,13.67,10.9,-16.52
600855.SH,航天长峰,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,45.34,134.28,5.06,35.28,10.06
600855.SH,航天长峰,5,2020-07-01,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,-6.48,38.1,13.65,15.55,-22.03
600855.SH,航天长峰,6,2021-03-09,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-7.24,13.96,8.55,2.78,-10.02
600855.SH,航天长峰,7,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,17.69,24.36,3.59,6.19,11.5
600855.SH,航天长峰,8,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,2.4,50.8,6.39,-11.82,14.22
600855.SH,航天长峰,9,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,10.02,25.66,4.5,4.02,6.0
