symbol,symbol_name,fast_ma,slow_ma,atr_config,cooldown_days,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
000300.SH,沪深300,5,20,低波,250,0.14505500277175076,0.08796885835723467,0.023508330431541324,0.014568516085060601,0.008939814346480723,-0.06297035532176098,2,0.31109598366235536,False
000905.SH,中证500,5,20,低波,250,0.0,0.34243545124274366,0.0,0.051815362855263114,-0.051815362855263114,0.0,0,0.0,False
000852.SH,中证1000,5,20,低波,250,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,低波,250,0.011230582091852348,0.5888259077982627,0.001917651734464565,0.08266398506961314,-0.08074633333514858,-0.09091465562977785,3,0.29543907420013615,False
000001.SH,上证综指,5,20,低波,360,0.18766232015025097,0.28973705804231975,0.02994308719630756,0.04461427037618493,-0.014671183179877367,-0.10639924563330527,2,0.4901293396868618,False
399001.SZ,深证成指,5,20,低波,360,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,低波,360,0.0,0.5029503771193011,0.0,0.07239311275556881,-0.07239311275556881,0.0,0,0.0,False
000016.SH,上证50,5,20,低波,360,0.033878394426450686,-0.043010897758050226,0.005731765622157381,-0.007513324632236529,0.01324509025439391,-0.06673475613753743,2,0.48808713410483323,False
000300.SH,沪深300,5,20,低波,360,0.03961768965335044,0.08796885835723467,0.006687316011591005,0.014568516085060601,-0.007881200073469596,-0.09972317122406138,1,0.49081007488087136,False
000905.SH,中证500,5,20,低波,360,0.0,0.34243545124274366,0.0,0.051815362855263114,-0.051815362855263114,0.0,0,0.0,False
000852.SH,中证1000,5,20,低波,360,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,低波,360,-0.01154543207219949,0.5888259077982627,-0.0019901033675800983,0.08266398506961314,-0.08465408843719324,-0.08387449187518226,2,0.24846834581347857,False
000001.SH,上证综指,5,20,高波,30,0.17715716229215772,0.28973705804231975,0.028374536721682775,0.04461427037618493,-0.016239733654502153,-0.22670191439340526,17,0.8584070796460177,False
399001.SZ,深证成指,5,20,高波,30,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,30,-0.04604975485629925,0.5029503771193011,-0.008054675325144367,0.07239311275556881,-0.08044778808071318,-0.26093354040572514,21,0.3873383253914227,False
000016.SH,上证50,5,20,高波,30,0.19628966086224842,-0.043010897758050226,0.031222683429596554,-0.007513324632236529,0.03873600806183308,-0.22597378498527898,15,0.6160653505786249,True
000300.SH,沪深300,5,20,高波,30,0.0649533951496033,0.08796885835723467,0.010854003701224357,0.014568516085060601,-0.0037145123838362437,-0.3177162459439169,10,0.6929884275017019,False
000905.SH,中证500,5,20,高波,30,-0.04807672932680085,0.34243545124274366,-0.008416561181878723,0.051815362855263114,-0.06023192403714184,-0.31722648568182454,5,0.6099387338325392,False
000852.SH,中证1000,5,20,高波,30,-0.2902164296271502,0.23020960052344552,-0.05710928358291356,0.03618068123075746,-0.09328996481367102,-0.3999728348351024,4,0.21783526208304968,False
932000.SH,中证2000,5,20,高波,30,0.09023864398389825,0.5888259077982627,0.014931304580787508,0.08266398506961314,-0.06773268048882564,-0.33607609053756493,23,0.7542545949625595,False
000001.SH,上证综指,5,20,高波,60,0.09472932422649616,0.28973705804231975,0.015647227369297134,0.04461427037618493,-0.028967043006887794,-0.16420707664773448,6,0.9543907420013614,False
399001.SZ,深证成指,5,20,高波,60,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,60,0.10401890630345245,0.5029503771193011,0.017120522278577965,0.07239311275556881,-0.055272590476990846,-0.07394888796765897,10,0.21783526208304968,False
000016.SH,上证50,5,20,高波,60,0.036291254275600426,-0.043010897758050226,0.006134023076765693,-0.007513324632236529,0.013647347709002222,-0.2428628225835645,15,0.6569094622191968,True
000300.SH,沪深300,5,20,高波,60,0.038942087847550155,0.08796885835723467,0.0065750605654568695,0.014568516085060601,-0.007993455519603732,-0.2328055677352886,6,0.6358066712049013,False
000905.SH,中证500,5,20,高波,60,0.1327835319302475,0.34243545124274366,0.02161826558991109,0.051815362855263114,-0.030197097265352024,-0.19983948759369297,1,0.48672566371681414,False
000852.SH,中证1000,5,20,高波,60,-0.12153987176749981,0.23020960052344552,-0.021984394229190518,0.03618068123075746,-0.05816507545994798,-0.21496504474140865,3,0.07760381211708646,False
932000.SH,中证2000,5,20,高波,60,-0.07833977066420117,0.5888259077982627,-0.013896962586140704,0.08266398506961314,-0.09656094765575385,-0.2926256733668795,15,0.763784887678693,False
000001.SH,上证综指,5,20,高波,90,0.00692925019289814,0.28973705804231975,0.0011852825758111862,0.04461427037618493,-0.04342898780037374,-0.16378990853053854,4,0.863852961198094,False
399001.SZ,深证成指,5,20,高波,90,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,90,-0.02691983591889968,0.5029503771193011,-0.004670326476201692,0.07239311275556881,-0.0770634392317705,-0.06220701460801081,4,0.12661674608577264,False
000016.SH,上证50,5,20,高波,90,0.03561540989624712,-0.043010897758050226,0.006021428672175588,-0.007513324632236529,0.013534753304412117,-0.1269804899835355,7,0.5262083049693669,True
000300.SH,沪深300,5,20,高波,90,0.03494333997164967,0.08796885835723467,0.005909402703200284,0.014568516085060601,-0.008659113381860317,-0.1892998571033223,4,0.46426140231449964,False
000905.SH,中证500,5,20,高波,90,0.16338499811679852,0.34243545124274366,0.026300518913717763,0.051815362855263114,-0.02551484394154535,-0.16734498475295678,1,0.43703199455411845,False
000852.SH,中证1000,5,20,高波,90,0.1298324769575514,0.23020960052344552,0.021161212221181946,0.03618068123075746,-0.015019469009575515,-0.09508328316565484,1,0.11572498298162015,False
932000.SH,中证2000,5,20,高波,90,0.16242505450579747,0.5888259077982627,0.02615519936380406,0.08266398506961314,-0.056508785705809084,-0.1278269518335129,13,0.6051735874744725,False
000001.SH,上证综指,5,20,高波,120,0.07675955818699776,0.28973705804231975,0.012767641954208653,0.04461427037618493,-0.031846628421976275,-0.19003300611809038,2,0.8127978216473791,False
399001.SZ,深证成指,5,20,高波,120,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,120,-0.025875683775498648,0.5029503771193011,-0.004487192928509187,0.07239311275556881,-0.076880305684078,-0.09612864573701674,4,0.16473791695030632,False
000016.SH,上证50,5,20,高波,120,0.07776469622235349,-0.043010897758050226,0.01292975862117074,-0.007513324632236529,0.020443083253407268,-0.09362036147144726,7,0.4853641933287951,True
000300.SH,沪深300,5,20,高波,120,0.12627698955729927,0.08796885835723467,0.02060923013623217,0.014568516085060601,0.0060407140511715696,-0.06295965681038262,2,0.2314499659632403,False
000905.SH,中证500,5,20,高波,120,0.0,0.34243545124274366,0.0,0.051815362855263114,-0.051815362855263114,0.0,0,0.0,False
000852.SH,中证1000,5,20,高波,120,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,高波,120,0.1674993830889948,0.5888259077982627,0.02692224551103739,0.08266398506961314,-0.055741739558575754,-0.203863539403489,7,0.5486725663716814,False
000001.SH,上证综指,5,20,高波,250,-0.039458286645648766,0.28973705804231975,-0.0068822550083690315,0.04461427037618493,-0.05149652538455396,-0.05860319349930421,2,0.1906058543226685,False
399001.SZ,深证成指,5,20,高波,250,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,250,0.23963959476859809,0.5029503771193011,0.037538906524810844,0.07239311275556881,-0.03485420623075797,-0.195128089575625,3,0.4846834581347856,False
000016.SH,上证50,5,20,高波,250,0.0580298579206473,-0.043010897758050226,0.009723590460751774,-0.007513324632236529,0.017236915092988303,-0.0952207416672669,3,0.4833219877467665,True
000300.SH,沪深300,5,20,高波,250,0.1420646119235487,0.08796885835723467,0.023049299405891954,0.014568516085060601,0.008480783320831353,-0.06296011831264403,2,0.3117767188563649,False
000905.SH,中证500,5,20,高波,250,0.0,0.34243545124274366,0.0,0.051815362855263114,-0.051815362855263114,0.0,0,0.0,False
000852.SH,中证1000,5,20,高波,250,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,高波,250,0.011230582091852348,0.5888259077982627,0.001917651734464565,0.08266398506961314,-0.08074633333514858,-0.09091465562977785,3,0.29543907420013615,False
000001.SH,上证综指,5,20,高波,360,0.18766232015025097,0.28973705804231975,0.02994308719630756,0.04461427037618493,-0.014671183179877367,-0.10639924563330527,2,0.4901293396868618,False
399001.SZ,深证成指,5,20,高波,360,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,20,高波,360,0.0,0.5029503771193011,0.0,0.07239311275556881,-0.07239311275556881,0.0,0,0.0,False
000016.SH,上证50,5,20,高波,360,0.033878394426450686,-0.043010897758050226,0.005731765622157381,-0.007513324632236529,0.01324509025439391,-0.06673475613753743,2,0.48808713410483323,False
000300.SH,沪深300,5,20,高波,360,0.03961768965335044,0.08796885835723467,0.006687316011591005,0.014568516085060601,-0.007881200073469596,-0.09972317122406138,1,0.49081007488087136,False
000905.SH,中证500,5,20,高波,360,0.13063483656175068,0.34243545124274366,0.0212855778407397,0.051815362855263114,-0.030529785014523414,-0.1977999932085266,2,0.4914908100748809,False
000852.SH,中证1000,5,20,高波,360,0.0,0.23020960052344552,0.0,0.03618068123075746,-0.03618068123075746,0.0,0,0.0,False
932000.SH,中证2000,5,20,高波,360,-0.010132563060099797,0.5888259077982627,-0.0017455341530425716,0.08266398506961314,-0.08440951922265572,-0.08387449187518226,2,0.2498298162014976,False
000001.SH,上证综指,5,30,低波,30,0.07696812928584862,0.28973705804231975,0.012801292267504705,0.04461427037618493,-0.03181297810868022,-0.23664542276410183,20,0.8270932607215793,False
399001.SZ,深证成指,5,30,低波,30,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,5,30,低波,30,0.007660987454700674,0.5029503771193011,0.0013100550315736648,0.07239311275556881,-0.07108305772399515,-0.19471758055902144,17,0.3410483321987747,False
000016.SH,上证50,5,30,低波,30,0.12926131095249982,-0.043010897758050226,0.021072636986071647,-0.007513324632236529,0.028585961618308176,-0.2745012965543595,19,0.6977535738597685,True
