symbol,symbol_name,fast_ma,slow_ma,atr_period,atr_ma_window,buy_volatility_cap,vol_breakout_mult,annualized_excess_return,max_drawdown,trade_count,turnover_rate,whipsaw_rate,enable_volatility_scaling,target_volatility,eligible,group,candidate_key,calmar_ratio
000852.SH,中证1000,5,250,14,60,1.05,1.1,-0.04515837443702986,-0.2684765022075096,7,5.423616893805529,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.18,-0.1682023345273109
932000.SH,中证2000,5,250,14,60,1.05,1.1,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.05,1.1,-0.07797665893790229,-0.08883037284883089,3,2.3022836486041918,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.8778152836372852
000852.SH,中证1000,5,250,14,60,1.05,1.1,-0.044524748438840245,-0.2748103588161731,6,5.565751979746446,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.16201990576572065
932000.SH,中证2000,5,250,14,60,1.05,1.1,-0.027429400275641447,-0.4389818375814427,9,6.564623445647634,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.10|vol_on|tv=0.20,-0.06248413471218515
399006.SZ,创业板指,5,250,14,60,1.05,1.15,-0.132035581190592,-0.42451565576229977,3,1.9330058394395853,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.15|vol_on|tv=0.18,-0.3110264118610576
000852.SH,中证1000,5,250,14,60,1.05,1.15,-0.021114555601271512,-0.4782518311003825,6,4.350544164185735,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.15|vol_on|tv=0.18,-0.04414945062037762
932000.SH,中证2000,5,250,14,60,1.05,1.15,-0.028079919678247522,-0.4357578757735583,10,6.221683343393061,0.0,True,0.18,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.15|vol_on|tv=0.18,-0.0644392706119195
399006.SZ,创业板指,5,250,14,60,1.05,1.15,-0.1286312512665061,-0.42451565576229977,3,1.9613144370421833,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.15|vol_on|tv=0.20,-0.3030070847105129
000852.SH,中证1000,5,250,14,60,1.05,1.15,-0.020560300035644463,-0.47977443514461515,5,4.486155647058598,0.0,True,0.2,False,high_beta,ma=5/250|atr=14/60|buy=1.05|sell=1.15|vol_on|tv=0.20,-0.04285409669535041
