symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,factor_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
002283.SZ,天润工业,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,6.46,38.76,3.11,8.74,-2.28
002283.SZ,天润工业,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,45.84,76.07,1.76,21.64,24.2
002283.SZ,天润工业,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,11.62,60.0,5.52,3.48,8.14
603696.SH,安记食品,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,18.86,30.16,7.33,14.49,4.37
603696.SH,安记食品,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,28.67,31.85,12.2,21.72,6.95
603696.SH,安记食品,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-4.84,83.32,8.86,18.05,-22.89
603696.SH,安记食品,4,2020-03-23,event_bottom,markup,持有观察,D,markup,True,False,AVOID,32.77,90.18,11.62,35.28,-2.51
603696.SH,安记食品,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,8.65,23.66,0.11,6.19,2.46
603696.SH,安记食品,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,5.06,23.32,14.76,4.02,1.04
603696.SH,安记食品,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,13.25,41.6,0.25,13.57,-0.32
603696.SH,安记食品,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,1.91,43.55,13.34,8.74,-6.83
603696.SH,安记食品,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,27.6,73.8,3.88,21.64,5.96
603696.SH,安记食品,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,57.4,128.96,2.08,3.48,53.92
301358.SZ,湖南裕能,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,43.23,80.0,2.09,8.74,34.49
301358.SZ,湖南裕能,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,63.38,105.32,2.25,21.64,41.74
301358.SZ,湖南裕能,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-36.36,8.42,37.92,3.48,-39.84
300916.SZ,朗特智能,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,13.71,42.83,2.8,6.19,7.52
300916.SZ,朗特智能,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,67.45,128.6,6.36,4.02,63.43
300916.SZ,朗特智能,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-19.93,20.32,23.43,13.57,-33.5
300916.SZ,朗特智能,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,87.91,149.89,10.04,8.74,79.17
300916.SZ,朗特智能,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,46.67,76.67,4.38,21.64,25.03
300916.SZ,朗特智能,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-1.54,28.55,19.18,3.48,-5.02
000591.SZ,太阳能,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,-49.22,15.69,58.42,14.49,-63.71
000591.SZ,太阳能,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,41.58,44.09,0.36,21.72,19.86
000591.SZ,太阳能,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,9.54,50.33,0.0,18.05,-8.51
000591.SZ,太阳能,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,69.33,69.33,2.76,35.28,34.05
000591.SZ,太阳能,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,77.52,120.85,-0.98,6.19,71.33
000591.SZ,太阳能,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.62,41.54,4.9,4.02,16.6
000591.SZ,太阳能,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,1.04,19.82,0.3,13.57,-12.53
000591.SZ,太阳能,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,22.72,2.76,8.74,-8.74
000591.SZ,太阳能,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.67,39.7,1.49,21.64,-10.97
000591.SZ,太阳能,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.46,10.39,6.0,3.48,-3.02
002526.SZ,山东矿机,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,4.57,17.45,7.89,14.49,-9.92
002526.SZ,山东矿机,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,75.65,76.68,5.18,21.72,53.93
002526.SZ,山东矿机,3,2019-01-04,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,26.18,93.19,4.19,18.05,8.13
002526.SZ,山东矿机,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,26.01,41.26,4.93,35.28,-9.27
002526.SZ,山东矿机,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,14.21,32.11,1.05,6.19,8.02
002526.SZ,山东矿机,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,33.85,70.83,3.65,4.02,29.83
002526.SZ,山东矿机,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,3.03,14.72,5.63,13.57,-10.54
002526.SZ,山东矿机,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,19.7,71.92,5.42,8.74,10.96
002526.SZ,山东矿机,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,98.56,179.33,1.92,21.64,76.92
002526.SZ,山东矿机,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,7.61,34.24,18.21,3.48,4.13
300733.SZ,西菱动力,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.62,26.68,9.67,21.72,-14.1
300733.SZ,西菱动力,3,2019-01-04,rebound_start,markup,持有观察,C,markup,True,False,AVOID,-24.57,6.53,26.05,18.05,-42.62
300733.SZ,西菱动力,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,13.93,17.51,14.63,35.28,-21.35
300733.SZ,西菱动力,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,25.66,41.24,10.13,6.19,19.47
300733.SZ,西菱动力,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,68.45,78.58,3.97,4.02,64.43
300733.SZ,西菱动力,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,9.8,28.6,9.05,13.57,-3.77
300733.SZ,西菱动力,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,51.79,90.45,13.73,8.74,43.05
300733.SZ,西菱动力,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,63.06,67.21,2.19,21.64,41.42
300733.SZ,西菱动力,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,42.57,57.92,3.17,3.48,39.09
600007.SH,中国国贸,1,2017-05-11,bull_start,distribution,空仓观望,C,distribution,True,False,HOLD,2.87,11.17,0.73,14.49,-11.62
600007.SH,中国国贸,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,5.71,7.07,9.57,21.72,-16.01
600007.SH,中国国贸,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,2.88,18.82,0.61,18.05,-15.17
600007.SH,中国国贸,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,7.23,19.63,0.0,35.28,-28.05
600007.SH,中国国贸,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-4.67,41.31,16.02,6.19,-10.86
600007.SH,中国国贸,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.41,18.4,1.55,4.02,7.39
600007.SH,中国国贸,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,27.81,35.03,1.69,13.57,14.24
600007.SH,中国国贸,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,32.77,49.27,2.91,8.74,24.03
600007.SH,中国国贸,9,2024-09-13,bear_bottom,distribution,空仓观望,C,distribution,True,False,HOLD,1.16,30.44,5.76,21.64,-20.48
600007.SH,中国国贸,10,2025-01-13,structural_low,distribution,空仓观望,C,distribution,True,False,HOLD,-5.24,8.29,10.31,3.48,-8.72
000628.SZ,高新发展,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,13.72,35.0,7.98,14.49,-0.77
000628.SZ,高新发展,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,27.9,35.87,-0.35,21.72,6.18
000628.SZ,高新发展,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,2.87,30.6,7.08,18.05,-15.18
000628.SZ,高新发展,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,10.8,12.27,13.18,35.28,-24.48
000628.SZ,高新发展,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,59.18,64.23,1.06,6.19,52.99
000628.SZ,高新发展,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,47.59,117.26,2.09,4.02,43.57
000628.SZ,高新发展,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,27.35,35.44,3.34,13.57,13.78
000628.SZ,高新发展,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,30.08,183.89,4.87,8.74,21.34
000628.SZ,高新发展,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,39.16,97.37,4.79,21.64,17.52
000628.SZ,高新发展,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-10.51,26.64,25.38,3.48,-13.99
000061.SZ,农 产 品,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-13.27,14.9,14.55,14.49,-27.76
000061.SZ,农 产 品,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,51.12,54.59,3.47,21.72,29.4
000061.SZ,农 产 品,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,13.87,43.49,2.73,18.05,-4.18
000061.SZ,农 产 品,4,2020-03-23,event_bottom,markup,持有观察,C,markup,True,False,AVOID,37.56,64.07,-0.65,35.28,2.28
000061.SZ,农 产 品,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,12.5,32.32,2.5,6.19,6.31
000061.SZ,农 产 品,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.16,20.59,6.75,4.02,-3.86
000061.SZ,农 产 品,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,12.3,16.41,0.2,13.57,-1.27
000061.SZ,农 产 品,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-3.87,26.5,8.9,8.74,-12.61
000061.SZ,农 产 品,9,2024-09-13,bear_bottom,accumulation,空仓观望,C,sos_candidate,True,False,HOLD,27.08,52.08,0.19,21.64,5.44
000061.SZ,农 产 品,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,2.78,18.55,5.72,3.48,-0.7
688020.SH,方邦股份,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,33.16,53.02,6.0,35.28,-2.12
688020.SH,方邦股份,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,1.38,24.73,10.41,6.19,-4.81
688020.SH,方邦股份,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,27.99,102.64,11.92,4.02,23.97
688020.SH,方邦股份,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,57.91,73.47,11.2,13.57,44.34
688020.SH,方邦股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,37.88,78.54,15.01,8.74,29.14
688020.SH,方邦股份,9,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,25.3,63.02,2.88,21.64,3.66
688020.SH,方邦股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-3.91,12.41,22.94,3.48,-7.39
002734.SZ,利民股份,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-3.72,9.7,7.96,14.49,-18.21
002734.SZ,利民股份,2,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,28.46,29.53,8.62,21.72,6.74
002734.SZ,利民股份,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,33.89,72.89,7.27,18.05,15.84
002734.SZ,利民股份,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,25.88,34.93,9.93,35.28,-9.4
002734.SZ,利民股份,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,19.75,31.0,9.74,6.19,13.56
002734.SZ,利民股份,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,16.13,20.89,6.83,4.02,12.11
002734.SZ,利民股份,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,8.77,40.26,0.43,13.57,-4.8
002734.SZ,利民股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,26.23,63.75,8.2,8.74,17.49
002734.SZ,利民股份,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,21.19,46.67,3.56,21.64,-0.45
002734.SZ,利民股份,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,125.48,137.19,-0.13,3.48,122.0
301010.SZ,晶雪节能,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.2,89.11,7.38,4.02,7.18
301010.SZ,晶雪节能,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.29,29.92,4.95,13.57,6.72
301010.SZ,晶雪节能,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,8.8,45.41,17.98,8.74,0.06
301010.SZ,晶雪节能,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,73.3,172.39,2.91,21.64,51.66
301010.SZ,晶雪节能,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-14.2,16.13,33.26,3.48,-17.68
000878.SZ,云南铜业,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,28.09,41.39,5.39,14.49,13.6
000878.SZ,云南铜业,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,31.84,35.07,2.36,21.72,10.12
000878.SZ,云南铜业,3,2019-01-04,rebound_start,accumulation,观察等待,C,spring,True,True,BUY,19.31,56.58,1.35,18.05,1.26
000878.SZ,云南铜业,4,2020-03-23,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,69.96,74.95,3.18,35.28,34.68
000878.SZ,云南铜业,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,5.28,42.57,4.0,6.19,-0.91
000878.SZ,云南铜业,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,4.48,17.37,4.58,4.02,0.46
000878.SZ,云南铜业,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,14.64,25.36,0.73,13.57,1.07
000878.SZ,云南铜业,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,31.84,65.14,1.25,8.74,23.1
000878.SZ,云南铜业,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.76,43.35,0.66,21.64,-1.88
000878.SZ,云南铜业,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-4.62,18.57,16.49,3.48,-8.1
300008.SZ,天海防务,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,-61.08,8.33,69.28,14.49,-75.57
300008.SZ,天海防务,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,44.64,44.64,23.53,21.72,22.92
300008.SZ,天海防务,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,17.75,72.7,24.57,18.05,-0.3
300008.SZ,天海防务,4,2020-03-23,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,80.75,107.95,2.09,35.28,45.47
300008.SZ,天海防务,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-7.82,16.03,17.56,6.19,-14.01
300008.SZ,天海防务,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,29.33,53.35,3.35,4.02,25.31
300008.SZ,天海防务,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.99,23.02,7.91,13.57,-1.58
300008.SZ,天海防务,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,25.97,40.91,3.25,8.74,17.23
300008.SZ,天海防务,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,29.48,76.31,3.58,21.64,7.84
300008.SZ,天海防务,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,43.42,76.67,-0.23,3.48,39.94
002850.SZ,科达利,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,60.42,62.8,4.7,21.72,38.7
002850.SZ,科达利,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,3.73,45.96,4.76,18.05,-14.32
002850.SZ,科达利,4,2020-03-23,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,57.81,105.77,6.89,35.28,22.53
002850.SZ,科达利,5,2021-07-28,structural_low,markup,持有观察,C,markup,True,False,AVOID,53.23,70.49,5.39,6.19,47.04
002850.SZ,科达利,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.86,63.38,3.51,4.02,-3.16
002850.SZ,科达利,7,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,36.06,68.58,-0.49,13.57,22.49
002850.SZ,科达利,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,36.02,85.46,1.6,8.74,27.28
002850.SZ,科达利,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,55.65,58.95,5.91,21.64,34.01
002850.SZ,科达利,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,17.35,54.53,4.87,3.48,13.87
688056.SH,莱伯泰科,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,29.81,39.33,24.5,6.19,23.62
688056.SH,莱伯泰科,6,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,23.71,65.8,3.61,4.02,19.69
688056.SH,莱伯泰科,7,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,7.98,15.85,16.56,13.57,-5.59
688056.SH,莱伯泰科,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,14.96,38.84,10.19,8.74,6.22
688056.SH,莱伯泰科,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,56.27,85.81,1.35,21.64,34.63
688056.SH,莱伯泰科,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,19.15,48.11,1.01,3.48,15.67
300421.SZ,力星股份,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-0.59,13.45,13.29,14.49,-15.08
300421.SZ,力星股份,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,13.25,18.47,4.58,21.72,-8.47
300421.SZ,力星股份,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-36.28,82.02,37.37,18.05,-54.33
300421.SZ,力星股份,4,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,16.9,20.21,8.71,35.28,-18.38
300421.SZ,力星股份,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,34.8,103.92,0.62,6.19,28.61
300421.SZ,力星股份,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,122.11,146.98,3.02,4.02,118.09
300421.SZ,力星股份,7,2022-10-31,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-6.52,23.58,13.27,13.57,-20.09
300421.SZ,力星股份,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,43.99,73.87,10.96,8.74,35.25
300421.SZ,力星股份,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,62.56,84.39,2.44,21.64,40.92
300421.SZ,力星股份,10,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,26.32,69.03,2.59,3.48,22.84
300080.SZ,易成新能,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,18.59,31.34,7.33,14.49,4.1
300080.SZ,易成新能,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,43.24,108.85,4.42,21.72,21.52
300080.SZ,易成新能,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,34.25,95.4,-10.11,18.05,16.2
300080.SZ,易成新能,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,5.2,45.8,11.6,35.28,-30.08
300080.SZ,易成新能,5,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,14.51,59.57,-1.16,6.19,8.32
300080.SZ,易成新能,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,45.14,85.95,-0.27,4.02,41.12
300080.SZ,易成新能,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,13.68,26.16,9.26,13.57,0.11
300080.SZ,易成新能,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-12.57,32.75,18.13,8.74,-21.31
300080.SZ,易成新能,9,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,24.21,116.04,10.69,21.64,2.57
300080.SZ,易成新能,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-6.14,16.71,26.78,3.48,-9.62
603636.SH,南威软件,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-11.97,4.51,32.97,14.49,-26.46
603636.SH,南威软件,2,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,40.68,41.41,2.56,21.72,18.96
603636.SH,南威软件,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,1.82,54.86,5.67,18.05,-16.23
603636.SH,南威软件,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,20.56,28.43,6.26,35.28,-14.72
603636.SH,南威软件,5,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-2.36,7.21,11.94,6.19,-8.55
603636.SH,南威软件,6,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,52.71,96.73,5.19,4.02,48.69
603636.SH,南威软件,7,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,14.65,26.94,11.01,13.57,1.08
603636.SH,南威软件,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.76,54.63,9.89,8.74,-7.98
603636.SH,南威软件,9,2024-09-13,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,68.47,81.59,-0.24,21.64,46.83
603636.SH,南威软件,10,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,14.54,94.44,3.71,3.48,11.06
600901.SH,江苏金租,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,35.55,45.6,1.08,21.72,13.83
600901.SH,江苏金租,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,40.63,8.62,18.05,-18.05
600901.SH,江苏金租,4,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,21.43,33.93,3.17,35.28,-13.85
600901.SH,江苏金租,5,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.98,12.01,2.17,6.19,-5.21
600901.SH,江苏金租,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.79,9.43,1.84,4.02,3.77
600901.SH,江苏金租,7,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,13.13,23.55,0.0,13.57,-0.44
600901.SH,江苏金租,8,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,11.41,22.82,1.12,8.74,2.67
600901.SH,江苏金租,9,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.81,38.0,0.7,21.64,-1.83
600901.SH,江苏金租,10,2025-01-13,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,19.48,20.48,3.01,3.48,16.0
000019.SZ,深粮控股,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,-21.26,23.36,24.41,14.49,-35.75
000019.SZ,深粮控股,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,11.99,16.21,8.72,21.72,-9.73
000019.SZ,深粮控股,3,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,-2.9,24.2,7.33,18.05,-20.95
000019.SZ,深粮控股,4,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,71.19,98.81,0.0,35.28,35.91
000019.SZ,深粮控股,5,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-5.74,3.5,10.64,6.19,-11.93
000019.SZ,深粮控股,6,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,13.71,34.97,4.48,4.02,9.69
000019.SZ,深粮控股,7,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,14.83,27.91,1.02,13.57,1.26
000019.SZ,深粮控股,8,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-1.02,25.47,4.92,8.74,-9.76
000019.SZ,深粮控股,9,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,12.78,29.95,3.5,21.64,-8.86
000019.SZ,深粮控股,10,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,12.54,28.34,0.98,3.48,9.06
300457.SZ,赢合科技,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,68.81,100.44,0.66,14.49,54.32
300457.SZ,赢合科技,2,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,22.81,34.26,0.3,21.72,1.09
300457.SZ,赢合科技,3,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,-16.3,17.97,16.37,18.05,-34.35
