date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2023-11-13,000001.SH,3044.03,3048.62,3028.17,3046.53,290430588.0,none,0.0,持有,hold,1.0,0.8757729467508002,-0.011989622182584703,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1055321.8628333835,1055321.8628333835,1.0553218628333836,0.9874659665499806,0.0024876849722113015,0.0024876849722110794,2.220446049250313e-16,False,1.1943913501724415,-0.11643544414398144
2023-11-14,000001.SH,3046.82,3059.53,3044.43,3056.07,294844733.0,none,0.0,持有,hold,1.0,0.8405124182533741,-0.0008631089576978113,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1058626.530954633,1058626.530954633,1.058626530954633,0.9905581485803191,0.0031314314974739688,0.003131431497474191,-2.220446049250313e-16,False,1.1943913501724415,-0.11366862226372232
2023-11-15,000001.SH,3077.03,3080.13,3064.35,3072.83,304250107.0,none,0.0,持有,hold,1.0,0.8199290193099226,0.0,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1064432.2162494068,1064432.2162494068,1.0644322162494069,0.9959905354596137,0.00548416757469572,0.005484167574695498,2.220446049250313e-16,False,1.1943913501724415,-0.10880783246150572
2023-11-16,000001.SH,3066.86,3071.45,3050.93,3050.93,271079460.0,none,0.0,持有,hold,1.0,0.7537132624038769,-0.007126980666031013,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1056846.0284238968,1056846.0284238968,1.0568460284238967,0.9888921301698431,-0.007126980666031013,-0.007126980666031013,0.0,False,1.1943913501724415,-0.1151593418092709
2023-11-17,000001.SH,3043.62,3055.86,3033.75,3054.37,267606393.0,none,0.0,持有,hold,1.0,0.7505871712879008,-0.006007491465522041,-0.06165820146020817,optimal_yaml,1.0,0.0,346.4012705712346,1058037.6487946617,1058037.6487946617,1.0580376487946617,0.9900071308180993,0.0011275250497388978,0.0011275250497388978,0.0,False,1.1943913501724415,-0.1141616618021335
2023-11-20,000001.SH,3056.93,3072.51,3043.51,3068.32,287556998.0,none,0.0,持有,hold,1.0,0.7880015949372403,-0.0014677024111323655,-0.054331621137583275,optimal_yaml,1.0,0.0,346.4012705712346,1062869.9465191306,1062869.9465191306,1.0628699465191307,0.9945287177492547,0.0045672266293868,0.0045672266293868,0.0,False,1.1943913501724415,-0.11011583735458419
2023-11-21,000001.SH,3074.83,3089.77,3063.34,3067.93,330733102.0,none,0.0,持有,hold,1.0,0.8027645874016227,-0.0015946212449110542,-0.050542230792068654,optimal_yaml,1.0,0.0,346.4012705712346,1062734.8500236077,1062734.8500236077,1.0627348500236078,0.9944023077920394,-0.00012710538666116378,-0.00012710538666116378,0.0,False,1.1943913501724415,-0.1102289464251609
2023-11-22,000001.SH,3060.5,3067.96,3043.61,3043.61,289056490.0,none,0.0,持有,hold,1.0,0.8019382569819281,-0.00950914954618376,-0.04601220138997508,optimal_yaml,1.0,0.0,346.4012705712346,1054310.3711233153,1054310.3711233153,1.0543103711233153,0.9865195125113446,-0.007927169133585155,-0.007927169133585044,-1.1102230246251565e-16,False,1.1943913501724415,-0.117282312057017
2023-11-23,000001.SH,3041.68,3062.87,3034.3,3061.86,276592059.0,none,0.0,持有,hold,1.0,0.8084657425433762,-0.003569998991157952,-0.036600977515858224,optimal_yaml,1.0,0.0,346.4012705712346,1060632.1943112405,1060632.1943112405,1.0606321943112405,0.99243485025282,0.005996169022969511,0.005996169022969511,0.0,False,1.1943913501724415,-0.111989387600546
2023-11-24,000001.SH,3060.33,3060.33,3037.2,3040.97,287788413.0,none,0.0,持有,hold,1.0,0.8159334069886374,-0.01036829242099302,-0.03249337722795198,optimal_yaml,1.0,0.0,346.4012705712346,1053395.8717690073,1053395.8717690073,1.0533958717690073,0.985663814339427,-0.006822650284467713,-0.006822650284467713,0.0,False,1.1943913501724415,-0.11804797345784346
2023-11-27,000001.SH,3038.19,3038.36,3015.01,3031.7,310517868.0,none,0.0,持有,hold,1.0,0.8408558946879374,-0.013385055470039098,-0.03249337722795198,optimal_yaml,1.0,0.0,346.4012705712346,1050184.7319908119,1050184.7319908119,1.050184731990812,0.9826591468948529,-0.00304836943475284,-0.003048369434752729,-1.1102230246251565e-16,False,1.1943913501724415,-0.12073648905847278
2023-11-28,000001.SH,3028.6,3039.69,3020.23,3038.55,268920746.0,none,0.0,持有,hold,1.0,0.8405749999355142,-0.011155840056234712,-0.03249337722795198,optimal_yaml,1.0,0.0,346.4012705712346,1052557.580694225,1052557.580694225,1.052557580694225,0.9848794243485026,0.002259458389682445,0.002259458389682445,0.0,False,1.1943913501724415,-0.11874982974193438
2023-11-29,000001.SH,3038.46,3038.98,3017.66,3021.69,277956448.0,none,0.0,持有,hold,1.0,0.865188981153078,-0.016642638870357218,-0.03249337722795198,optimal_yaml,1.0,0.0,346.4012705712346,1046717.2552723938,1046717.2552723938,1.0467172552723938,0.9794146246596656,-0.005548699215086272,-0.005548699215086161,-1.1102230246251565e-16,False,1.1943913501724415,-0.12363962186993993
